CustomerID	Month	No_planned_visits	No_executed_visits	No_not_executed_visits	No_adhoc_visits	Day_maximum_difference	Day_maximum_sape	Day_minimum_sape	Day_validation	Mean_SAPE	Std_dev_SAPE	Mean_APE	Squared_error_SAPE_APE	Mean_FPE	Std_dev_FPE	No_ok_validations	No_not_ok_validations	Percent_ok	Percent_not_ok
100000213	11	4	4	0	0	7.0	21.0	31.0	16	83.19299999999998	3.3274953042791733	85.24600000000002	4.214809000000163	83.193	0.0	1	0	1.0	0.0
100000213	12	4	4	0	0	12.0	28.0	26.0	6	83.50799999999998	7.880831174438381	85.80799999999998	5.289999999999988	83.508	0.0	0	0	0.0	0.0
100000216	5	3	3	0	0	15.0	8.0	8.0	-1	84.494	0.0	-1.0	-1.0	84.494	0.0	0	0	0.0	0.0
100000216	6	2	2	0	0	19.0	12.0	12.0	-1	89.069	0.0	-1.0	-1.0	89.069	0.0	0	0	0.0	0.0
100000216	7	4	2	2	1	24.0	28.0	24.0	-1	83.76666666666667	6.256907294253995	-1.0	-1.0	83.76700000000002	0.0	0	0	0.0	0.0
100000216	8	3	3	0	0	14.0	31.0	14.0	-1	88.93333333333332	5.1854497287013475	-1.0	-1.0	88.93299999999998	0.0	0	0	0.0	0.0
100000216	9	4	4	0	0	11.0	4.0	4.0	-1	81.6	0.0	-1.0	-1.0	81.6	0.0	0	0	0.0	0.0
100000216	10	3	3	0	1	20.0	20.0	16.0	-1	87.875	8.42952400791409	-1.0	-1.0	87.875	0.0	0	0	0.0	0.0
100000216	11	4	4	0	0	6.0	30.0	20.0	-1	91.025	5.84567147554496	-1.0	-1.0	91.025	0.0	0	0	0.0	0.0
100000216	12	3	3	0	2	15.0	22.0	11.0	12	91.1	6.3921827257987545	91.7	0.36000000000001026	91.1	1.4210854715202004e-14	1	0	1.0	0.0
100000217	5	2	2	0	0	5.0	12.0	12.0	-1	50.913000000000004	0.0	-1.0	-1.0	50.913000000000004	0.0	0	0	0.0	0.0
100000217	6	2	2	0	0	2.0	23.0	23.0	-1	53.913000000000004	0.0	-1.0	-1.0	53.913000000000004	0.0	0	0	0.0	0.0
100000217	7	3	3	0	0	20.0	6.0	20.0	-1	48.53233333333333	3.8047058873044164	-1.0	-1.0	48.532	7.105427357601002e-15	0	0	0.0	0.0
100000217	8	3	3	0	0	17.0	3.0	17.0	-1	45.585	0.3634528855298792	-1.0	-1.0	45.585	0.0	0	0	0.0	0.0
100000217	9	3	3	0	0	14.0	14.0	7.0	-1	52.32366666666667	5.1284097816856296	-1.0	-1.0	52.32399999999999	7.105427357601002e-15	0	0	0.0	0.0
100000217	10	4	4	0	0	19.0	12.0	19.0	-1	56.602	6.062346204234794	-1.0	-1.0	56.602	0.0	0	0	0.0	0.0
100000217	11	4	4	0	0	9.0	2.0	9.0	-1	69.525	6.92820323027551	-1.0	-1.0	69.525	0.0	0	0	0.0	0.0
100000217	12	4	4	0	1	25.0	25.0	21.0	-1	70.8582	19.7135307177583	-1.0	-1.0	70.858	0.0	0	0	0.0	0.0
100000218	5	2	2	0	0	5.0	26.0	12.0	-1	42.61	3.671999999999997	-1.0	-1.0	42.61	0.0	0	0	0.0	0.0
100000218	6	2	2	0	0	2.0	30.0	23.0	24	47.032	0.75	46.565	0.21808899999999884	47.032	7.105427357601002e-15	1	0	1.0	0.0
100000218	7	3	3	0	0	21.0	7.0	21.0	-1	44.66366666666666	0.07872455497210304	-1.0	-1.0	44.66400000000001	7.105427357601002e-15	0	0	0.0	0.0
100000218	8	3	3	0	0	11.0	4.0	4.0	-1	44.608000000000004	0.0	-1.0	-1.0	44.608000000000004	0.0	0	0	0.0	0.0
100000218	9	1	1	0	0	1.0	29.0	29.0	-1	44.608000000000004	0.0	-1.0	-1.0	44.608000000000004	0.0	0	0	0.0	0.0
100000218	10	3	3	0	0	13.0	13.0	6.0	-1	45.858000000000004	0.8838834764831844	-1.0	-1.0	45.858000000000004	0.0	0	0	0.0	0.0
100000218	11	1	1	0	0	3.0	17.0	17.0	-1	51.883	0.0	-1.0	-1.0	51.883	0.0	0	0	0.0	0.0
100000218	12	3	3	0	1	25.0	25.0	22.0	-1	58.97475	21.955036533504103	-1.0	-1.0	58.975	0.0	0	0	0.0	0.0
100000220	5	3	3	0	1	15.0	25.0	8.0	-1	83.3945	2.4121651581100334	-1.0	-1.0	83.39399999999998	0.0	0	0	0.0	0.0
100000220	6	2	2	0	0	19.0	12.0	12.0	-1	87.432	0.0	-1.0	-1.0	87.432	0.0	0	0	0.0	0.0
100000220	7	4	3	1	1	17.0	10.0	17.0	-1	85.096	5.7040000000000015	-1.0	-1.0	85.096	0.0	0	0	0.0	0.0
100000220	8	3	3	0	0	7.0	31.0	31.0	-1	94.40000000000002	1.4210854715202004e-14	-1.0	-1.0	94.40000000000002	1.4210854715202004e-14	0	0	0.0	0.0
100000220	9	4	4	0	0	18.0	18.0	4.0	-1	93.9315	0.4685000000000059	-1.0	-1.0	93.931	0.0	0	0	0.0	0.0
100000220	10	3	3	0	1	20.0	20.0	16.0	-1	92.28125	5.974722143120967	-1.0	-1.0	92.281	0.0	0	0	0.0	0.0
100000220	11	4	4	0	0	6.0	30.0	20.0	-1	93.5	1.5588457268119933	-1.0	-1.0	93.5	0.0	0	0	0.0	0.0
100000220	12	3	3	0	2	15.0	15.0	11.0	12	94.305	5.721546993602343	82.654	135.74580099999991	94.305	0.0	1	0	1.0	0.0
100000221	5	3	3	0	0	18.0	12.0	12.0	-1	37.235	0.0	-1.0	-1.0	37.235	0.0	0	0	0.0	0.0
100000221	6	2	2	0	0	1.0	22.0	22.0	-1	42.13399999999999	0.0	-1.0	-1.0	42.13399999999999	0.0	0	0	0.0	0.0
100000222	5	3	3	0	0	16.0	9.0	23.0	-1	43.64233333333334	3.5081924437268652	-1.0	-1.0	43.641999999999996	0.0	0	0	0.0	0.0
100000222	6	2	2	0	1	27.0	30.0	13.0	-1	48.215666666666664	9.741092797468305	-1.0	-1.0	48.216	0.0	0	0	0.0	0.0
100000222	7	4	4	0	0	11.0	4.0	18.0	-1	51.37350000000001	3.2010140190258407	-1.0	-1.0	51.373999999999995	0.0	0	0	0.0	0.0
100000222	8	3	3	0	0	8.0	22.0	1.0	-1	56.821999999999996	6.477597136798999	-1.0	-1.0	56.821999999999996	0.0	0	0	0.0	0.0
100000222	9	4	4	0	1	26.0	29.0	29.0	-1	70.085	8.676957992292001	-1.0	-1.0	70.085	0.0	0	0	0.0	0.0
100000222	10	1	1	0	0	3.0	24.0	24.0	-1	86.965	0.0	-1.0	-1.0	86.965	0.0	0	0	0.0	0.0
100000222	11	1	1	0	0	31.0	21.0	21.0	-1	81.62100000000002	0.0	-1.0	-1.0	81.62100000000002	0.0	0	0	0.0	0.0
100000222	12	5	2	3	0	28.0	26.0	28.0	-1	79.2105	11.789499999999995	-1.0	-1.0	79.21	0.0	0	0	0.0	0.0
100000223	5	3	3	0	0	19.0	12.0	12.0	-1	66.944	0.0	-1.0	-1.0	66.944	0.0	0	0	0.0	0.0
100000223	6	2	2	0	1	2.0	30.0	23.0	-1	81.89399999999998	0.75	-1.0	-1.0	82.14399999999998	0.0	0	0	0.0	0.0
100000223	7	3	2	1	0	7.0	28.0	21.0	15	84.515	1.5	73.301	125.75379599999997	84.515	0.0	0	0	0.0	0.0
100000223	8	2	2	0	0	4.0	25.0	4.0	-1	90.9575	4.942500000000003	-1.0	-1.0	90.958	0.0	0	0	0.0	0.0
100000223	9	1	1	0	0	1.0	1.0	1.0	-1	95.9	0.0	-1.0	-1.0	95.9	0.0	0	0	0.0	0.0
100000223	10	4	4	0	0	20.0	6.0	20.0	-1	79.979	14.410652622279118	-1.0	-1.0	79.979	0.0	0	0	0.0	0.0
100000223	11	1	1	0	0	3.0	17.0	17.0	-1	85.28	0.0	-1.0	-1.0	85.28	0.0	0	0	0.0	0.0
100000223	12	3	3	0	0	15.0	1.0	1.0	-1	85.28	0.0	-1.0	-1.0	85.28	0.0	0	0	0.0	0.0
100000224	7	2	2	0	1	27.0	28.0	21.0	-1	62.40833333333334	28.931012291695264	-1.0	-1.0	62.408	7.105427357601002e-15	0	0	0.0	0.0
100000224	8	4	4	0	1	18.0	25.0	16.0	-1	54.9416	7.603321316372209	-1.0	-1.0	54.94199999999999	7.105427357601002e-15	0	0	0.0	0.0
100000224	9	1	1	0	0	1.0	1.0	1.0	-1	58.121	0.0	-1.0	-1.0	58.121	0.0	0	0	0.0	0.0
100000224	10	2	2	0	0	20.0	13.0	20.0	-1	46.929	11.192000000000007	-1.0	-1.0	46.928999999999995	0.0	0	0	0.0	0.0
100000224	11	1	1	0	0	3.0	24.0	24.0	-1	62.85	0.0	-1.0	-1.0	62.85	0.0	0	0	0.0	0.0
100000224	12	3	3	0	0	15.0	1.0	1.0	-1	62.85	0.0	-1.0	-1.0	62.85	0.0	0	0	0.0	0.0
100000225	5	3	2	1	1	16.0	26.0	9.0	12	69.186	5.0911688245431534	66.683	6.265009000000001	69.186	0.0	0	0	0.0	0.0
100000225	6	5	5	0	0	20.0	27.0	30.0	-1	79.5916	2.2677842578164245	-1.0	-1.0	79.59100000000002	0.0	0	0	0.0	0.0
100000225	7	4	4	0	0	11.0	4.0	11.0	19	77.55725	3.60796454909136	71.376	38.2078515624999	77.557	0.0	0	0	0.0	0.0
100000225	8	2	2	0	0	1.0	2.0	2.0	-1	75.957	0.0	-1.0	-1.0	75.957	0.0	0	0	0.0	0.0
100000225	9	5	5	0	0	5.0	26.0	29.0	21	78.93979999999998	5.965600000000001	85.12200000000001	38.21959684000029	78.94	0.0	1	0	1.0	0.0
100000225	10	4	4	0	0	17.0	3.0	17.0	-1	85.186	0.4849999999999923	-1.0	-1.0	85.186	0.0	0	0	0.0	0.0
100000225	11	4	4	0	1	21.0	31.0	21.0	-1	80.62880000000003	5.781109042389714	-1.0	-1.0	80.62899999999998	0.0	0	0	0.0	0.0
100000225	12	4	4	0	0	12.0	5.0	12.0	20	89.508	0.7794228634060059	79.39699999999998	102.23232100000037	89.508	0.0	1	0	1.0	0.0
100000227	5	3	3	0	0	15.0	22.0	8.0	-1	56.805	3.294865399375217	-1.0	-1.0	56.805	0.0	0	0	0.0	0.0
100000227	6	1	1	0	0	29.0	12.0	12.0	20	69.271	0.0	90.227	439.15393600000016	69.271	0.0	0	0	0.0	0.0
100000227	7	3	2	1	1	17.0	28.0	10.0	-1	71.303	8.551394779020933	-1.0	-1.0	71.303	0.0	0	0	0.0	0.0
100000227	8	4	4	0	0	7.0	7.0	21.0	-1	82.2575	1.1565717660396169	-1.0	-1.0	82.257	0.0	0	0	0.0	0.0
100000227	9	2	2	0	0	28.0	25.0	18.0	20	82.45	0.75	99.463	289.4421689999997	82.45	0.0	1	0	1.0	0.0
