SAPECCSalesGroup	TERRID	CustomerID	month	Visits
Team 13	Employee 19	100002846	9	1
Team 13	Employee 19	100002846	10	0
Team 13	Employee 19	100002846	11	0
Team 13	Employee 19	100002846	12	1
Team 13	Employee 19	100002849	7	1
Team 13	Employee 19	100002849	8	0
Team 13	Employee 19	100002849	9	0
Team 13	Employee 19	100002849	10	0
Team 13	Employee 19	100002849	11	1
Team 13	Employee 19	100002849	12	0
Team 13	Employee 19	100002855	5	0
Team 13	Employee 19	100002855	6	1
Team 13	Employee 19	100002855	7	1
Team 13	Employee 19	100002855	8	0
Team 13	Employee 19	100002855	9	0
Team 13	Employee 19	100002855	10	0
Team 13	Employee 19	100002855	11	1
Team 13	Employee 19	100002855	12	0
Team 13	Employee 19	100002874	5	0
Team 13	Employee 19	100002878	5	0
Team 13	Employee 19	100002878	6	1
Team 13	Employee 19	100002878	7	1
Team 13	Employee 19	100002878	8	0
Team 13	Employee 19	100002878	9	0
Team 13	Employee 19	100002878	10	0
Team 13	Employee 19	100002878	11	1
Team 13	Employee 19	100002878	12	0
Team 13	Employee 19	100002879	5	0
Team 13	Employee 19	100002879	6	1
Team 13	Employee 19	100004664	5	0
Team 13	Employee 19	100004685	5	0
Team 13	Employee 19	100004728	5	0
Team 13	Employee 19	100004728	6	1
Team 13	Employee 19	100004728	7	0
Team 13	Employee 19	100004728	8	1
Team 13	Employee 19	100004728	9	0
Team 13	Employee 19	100004728	10	1
Team 13	Employee 19	100004728	11	0
Team 13	Employee 19	100004728	12	1
Team 13	Employee 19	100004731	5	0
Team 13	Employee 19	100004734	5	0
Team 13	Employee 19	100004734	6	0
Team 13	Employee 19	100004734	7	0
Team 13	Employee 19	100004734	8	0
Team 13	Employee 19	100004734	9	0
Team 13	Employee 19	100004734	10	0
Team 13	Employee 19	100004734	11	0
Team 13	Employee 19	100004734	12	1
Team 13	Employee 19	100004737	5	0
Team 13	Employee 19	100004737	6	0
Team 13	Employee 19	100004737	7	0
Team 13	Employee 19	100004737	8	0
Team 13	Employee 19	100004737	9	0
Team 13	Employee 19	100004737	10	0
Team 13	Employee 19	100004737	11	0
Team 13	Employee 19	100004737	12	0
Team 13	Employee 19	100004738	5	1
Team 13	Employee 19	100004738	6	0
Team 13	Employee 19	100004738	7	0
Team 13	Employee 19	100004738	8	0
Team 13	Employee 19	100004738	9	0
Team 13	Employee 19	100004738	10	0
Team 13	Employee 19	100004738	11	0
Team 13	Employee 19	100004738	12	0
Team 13	Employee 19	100004743	5	0
Team 13	Employee 19	100004743	6	0
Team 13	Employee 19	100004743	7	1
Team 13	Employee 19	100004743	8	1
Team 13	Employee 19	100004743	9	1
Team 13	Employee 19	100004743	10	0
Team 13	Employee 19	100004743	11	0
Team 13	Employee 19	100004743	12	0
Team 13	Employee 19	100004749	5	1
Team 13	Employee 19	100004749	6	0
Team 13	Employee 19	100004749	7	0
Team 13	Employee 19	100004749	8	0
Team 13	Employee 19	100004749	9	0
Team 13	Employee 19	100004749	10	0
Team 13	Employee 19	100004749	11	0
Team 13	Employee 19	100004749	12	0
Team 13	Employee 19	100004752	5	0
Team 13	Employee 19	100004752	6	1
Team 13	Employee 19	100004752	7	0
Team 13	Employee 19	100004753	5	0
Team 13	Employee 19	100004753	6	1
Team 13	Employee 19	100004753	7	0
Team 13	Employee 19	100004754	5	0
Team 13	Employee 19	100004754	6	1
Team 13	Employee 19	100004758	5	0
Team 13	Employee 19	100004758	6	0
Team 13	Employee 19	100004759	5	0
Team 13	Employee 19	100004759	6	0
Team 13	Employee 19	100004759	7	0
Team 13	Employee 19	100004760	5	0
Team 13	Employee 19	100004760	7	0
Team 13	Employee 19	100004760	8	0
Team 13	Employee 19	100004760	9	1
Team 13	Employee 19	100004760	10	0
Team 13	Employee 19	100004760	11	0
Team 13	Employee 19	100004760	12	0
Team 13	Employee 19	100004762	5	0
Team 13	Employee 19	100004762	7	0
Team 13	Employee 19	100004762	8	0
Team 13	Employee 19	100004762	9	0
Team 13	Employee 19	100004762	10	0
Team 13	Employee 19	100004762	11	0
Team 13	Employee 19	100004762	12	1
Team 13	Employee 19	100004765	5	0
Team 13	Employee 19	100004766	5	0
Team 13	Employee 19	100004773	5	0
Team 13	Employee 19	100004773	6	1
Team 13	Employee 19	100004773	7	0
Team 13	Employee 19	100004773	8	0
Team 13	Employee 19	100004773	9	0
Team 13	Employee 19	100004773	10	0
Team 13	Employee 19	100004773	11	1
Team 13	Employee 19	100004773	12	0
Team 13	Employee 19	100004774	5	0
Team 13	Employee 19	100004777	5	0
Team 13	Employee 19	100004777	7	1
Team 13	Employee 19	100004777	8	1
Team 13	Employee 19	100004777	9	1
Team 13	Employee 19	100004777	10	0
Team 13	Employee 19	100004777	11	0
Team 13	Employee 19	100004777	12	0
Team 13	Employee 19	100006695	5	0
Team 13	Employee 19	100006730	5	0
Team 13	Employee 19	100010468	5	0
Team 13	Employee 19	100010468	6	1
Team 13	Employee 19	100010468	7	0
Team 13	Employee 19	100010468	8	0
Team 13	Employee 19	100010468	9	0
Team 13	Employee 19	100010468	10	0
Team 13	Employee 19	100010468	11	0
Team 13	Employee 19	100010468	12	0
Team 13	Employee 19	100010506	5	0
Team 13	Employee 19	100010541	5	0
Team 13	Employee 19	100010541	6	1
Team 13	Employee 19	100010541	7	0
Team 13	Employee 19	100010541	8	0
Team 13	Employee 19	100010541	9	0
Team 13	Employee 19	100010541	10	0
Team 13	Employee 19	100010541	11	1
Team 13	Employee 19	100010541	12	0
Team 13	Employee 19	100010544	5	1
Team 13	Employee 19	100010544	6	0
Team 13	Employee 19	100010544	7	0
Team 13	Employee 19	100010544	8	0
Team 13	Employee 19	100010544	9	1
Team 13	Employee 19	100010544	10	0
Team 13	Employee 19	100010544	11	0
Team 13	Employee 19	100010544	12	1
Team 13	Employee 19	100012961	5	1
Team 13	Employee 19	100012961	6	0
Team 13	Employee 19	100012981	7	0
Team 13	Employee 19	100012981	8	0
Team 13	Employee 19	100012981	9	0
Team 13	Employee 19	100012981	10	0
Team 13	Employee 19	100012981	11	0
Team 13	Employee 19	100012981	12	0
Team 13	Employee 19	100013015	5	0
Team 13	Employee 19	100013015	6	0
Team 13	Employee 19	100013015	7	1
Team 13	Employee 19	100013015	8	0
Team 13	Employee 19	100013015	9	1
Team 13	Employee 19	100013015	10	0
Team 13	Employee 19	100013015	11	0
Team 13	Employee 19	100013015	12	0
Team 13	Employee 19	100013024	5	0
Team 13	Employee 19	100013024	6	0
Team 13	Employee 19	100013024	7	0
Team 13	Employee 19	100013024	8	0
Team 13	Employee 19	100013024	9	0
Team 13	Employee 19	100013024	10	0
Team 13	Employee 19	100013024	11	1
Team 13	Employee 19	100013024	12	0
Team 13	Employee 19	100013231	5	0
Team 13	Employee 19	100013231	6	0
Team 13	Employee 19	100013231	7	1
Team 13	Employee 19	100013231	8	0
Team 13	Employee 19	100013231	9	1
Team 13	Employee 19	100013231	10	0
Team 13	Employee 19	100013231	11	0
Team 13	Employee 19	100013231	12	0
Team 13	Employee 19	100017449	5	1
Team 13	Employee 19	100017449	6	0
Team 13	Employee 19	100017449	7	0
Team 13	Employee 19	100017449	8	0
Team 13	Employee 19	100017449	9	1
Team 13	Employee 19	100017449	10	0
Team 13	Employee 19	100017449	11	0
Team 13	Employee 19	100017449	12	1
Team 13	Employee 19	100017454	5	0
Team 13	Employee 19	100017454	6	0
Team 13	Employee 19	100017455	7	0
Team 13	Employee 19	100017455	8	1
Team 13	Employee 19	100017455	9	0
Team 13	Employee 19	100017455	10	0
Team 13	Employee 19	100017455	11	0
Team 13	Employee 19	100017455	12	0
Team 13	Employee 19	100017646	5	0
Team 13	Employee 19	100017646	7	1
Team 13	Employee 19	100017646	8	0
Team 13	Employee 19	100017646	9	1
Team 13	Employee 19	100017646	10	0
Team 13	Employee 19	100017646	11	0
Team 13	Employee 19	100017646	12	0
Team 13	Employee 19	100017716	5	0
Team 13	Employee 19	100017716	6	0
Team 13	Employee 19	100017716	7	0
Team 13	Employee 19	100017940	5	1
Team 13	Employee 19	100017940	6	0
Team 13	Employee 19	100017966	7	0
Team 13	Employee 19	100017966	8	0
Team 13	Employee 19	100017966	9	0
Team 13	Employee 19	100017966	10	1
Team 13	Employee 19	100017966	11	0
Team 13	Employee 19	100017966	12	0
Team 13	Employee 19	100017979	5	0
Team 13	Employee 19	100017979	6	0
Team 13	Employee 19	100017979	7	0
Team 13	Employee 19	100017979	8	0
Team 13	Employee 19	100017979	9	0
Team 13	Employee 19	100017979	10	0
Team 13	Employee 19	100017979	11	0
Team 13	Employee 19	100017979	12	0
Team 13	Employee 19	100017990	5	0
Team 13	Employee 19	100017990	6	0
Team 13	Employee 19	100017990	7	1
Team 13	Employee 19	100017990	8	0
Team 13	Employee 19	100017990	9	1
Team 13	Employee 19	100017990	10	0
Team 13	Employee 19	100017990	11	0
Team 13	Employee 19	100017990	12	0
Team 13	Employee 19	100018119	7	0
Team 13	Employee 19	100018119	8	1
Team 13	Employee 19	100018119	9	0
Team 13	Employee 19	100018119	10	1
Team 13	Employee 19	100018119	11	1
Team 13	Employee 19	100018119	12	1
Team 13	Employee 19	100021975	5	0
Team 13	Employee 19	100021975	6	1
Team 13	Employee 19	100021975	7	0
Team 13	Employee 19	100021975	8	1
Team 13	Employee 19	100021975	9	0
Team 13	Employee 19	100021975	10	1
Team 13	Employee 19	100021975	11	1
Team 13	Employee 19	100021975	12	0
Team 13	Employee 19	100022044	7	0
Team 13	Employee 19	100022044	8	0
Team 13	Employee 19	100022044	9	0
Team 13	Employee 19	100022044	10	0
Team 13	Employee 19	100022044	11	1
Team 13	Employee 19	100022044	12	0
Team 13	Employee 19	100022236	5	0
Team 13	Employee 19	100022236	6	0
Team 13	Employee 19	100022236	7	0
Team 13	Employee 19	100022239	5	0
Team 13	Employee 19	100022499	5	0
Team 13	Employee 19	100022537	5	0
Team 13	Employee 19	100022597	5	0
Team 13	Employee 19	100022736	5	0
Team 13	Employee 19	100022736	6	0
Team 13	Employee 19	100022736	7	1
Team 13	Employee 19	100022736	8	1
Team 13	Employee 19	100022736	9	1
Team 13	Employee 19	100022736	10	0
Team 13	Employee 19	100022736	11	0
Team 13	Employee 19	100022736	12	0
Team 13	Employee 19	100022978	5	0
Team 13	Employee 19	100023069	5	0
Team 13	Employee 19	100023069	6	0
Team 13	Employee 19	100023069	7	0
Team 13	Employee 19	100023260	5	0
Team 13	Employee 19	100023532	5	0
Team 13	Employee 19	100023532	6	0
Team 13	Employee 19	100023544	5	0
Team 13	Employee 19	100023544	6	0
Team 13	Employee 19	100023671	5	0
Team 13	Employee 19	100023671	6	1
Team 13	Employee 19	100023714	5	0
Team 13	Employee 19	100023714	6	0
Team 13	Employee 19	100023724	5	1
Team 13	Employee 19	100023724	6	0
Team 13	Employee 19	100023725	5	0
Team 13	Employee 19	100023725	6	1
Team 13	Employee 19	100023725	7	0
Team 13	Employee 19	100023725	8	0
Team 13	Employee 19	100023725	9	0
Team 13	Employee 19	100023725	10	0
Team 13	Employee 19	100023725	11	0
Team 13	Employee 19	100023725	12	1
Team 13	Employee 19	100023771	11	0
Team 13	Employee 19	100023771	12	1
Team 13	Employee 19	100023830	6	0
Team 13	Employee 19	100023830	7	0
Team 13	Employee 19	100023830	8	0
Team 13	Employee 19	100023830	9	0
Team 13	Employee 19	100023830	10	0
Team 13	Employee 19	100023830	11	1
Team 13	Employee 19	100023830	12	0
Team 13	Employee 19	100023962	11	0
Team 13	Employee 19	100023962	12	0
Team 13	Employee 20	100000699	5	0
Team 13	Employee 20	100000699	6	0
Team 13	Employee 20	100000699	7	1
Team 13	Employee 20	100000699	8	1
Team 13	Employee 20	100000699	9	0
Team 13	Employee 20	100000699	10	0
Team 13	Employee 20	100000699	11	0
Team 13	Employee 20	100000699	12	1
Team 13	Employee 20	100000702	5	0
Team 13	Employee 20	100000704	5	0
Team 13	Employee 20	100000704	6	0
Team 13	Employee 20	100000704	7	0
Team 13	Employee 20	100000704	8	0
Team 13	Employee 20	100000704	9	1
Team 13	Employee 20	100000704	10	0
Team 13	Employee 20	100000704	11	0
Team 13	Employee 20	100000704	12	0
Team 13	Employee 20	100000705	5	0
Team 13	Employee 20	100000705	6	0
Team 13	Employee 20	100000706	12	0
Team 13	Employee 20	100000708	5	1
Team 13	Employee 20	100000708	6	0
Team 13	Employee 20	100000708	7	0
Team 13	Employee 20	100000708	8	0
Team 13	Employee 20	100000708	9	0
Team 13	Employee 20	100000708	10	0
Team 13	Employee 20	100000708	11	0
Team 13	Employee 20	100000708	12	0
Team 13	Employee 20	100000709	5	0
Team 13	Employee 20	100000709	6	0
Team 13	Employee 20	100000709	7	0
Team 13	Employee 20	100000709	8	0
Team 13	Employee 20	100000709	9	0
Team 13	Employee 20	100000709	10	0
Team 13	Employee 20	100000709	11	0
Team 13	Employee 20	100000709	12	0
Team 13	Employee 20	100000710	5	0
Team 13	Employee 20	100000710	6	0
Team 13	Employee 20	100000714	5	1
Team 13	Employee 20	100000714	6	0
Team 13	Employee 20	100000714	7	0
Team 13	Employee 20	100000715	7	0
Team 13	Employee 20	100000715	8	0
Team 13	Employee 20	100000715	9	0
Team 13	Employee 20	100000715	10	0
Team 13	Employee 20	100000715	11	0
Team 13	Employee 20	100000715	12	0
Team 13	Employee 20	100001525	7	0
Team 13	Employee 20	100001525	8	0
Team 13	Employee 20	100001525	9	0
Team 13	Employee 20	100001525	10	0
Team 13	Employee 20	100001525	11	1
Team 13	Employee 20	100001525	12	0
Team 13	Employee 20	100001526	5	0
Team 13	Employee 20	100001526	6	1
Team 13	Employee 20	100001527	5	0
Team 13	Employee 20	100001527	6	1
Team 13	Employee 20	100001527	7	0
Team 13	Employee 20	100001527	8	0
Team 13	Employee 20	100001527	9	0
Team 13	Employee 20	100001527	10	0
Team 13	Employee 20	100001527	11	0
Team 13	Employee 20	100001527	12	0
Team 13	Employee 20	100001530	7	0
Team 13	Employee 20	100001530	8	0
Team 13	Employee 20	100001530	9	0
Team 13	Employee 20	100001530	10	0
Team 13	Employee 20	100001530	11	1
Team 13	Employee 20	100001530	12	0
Team 13	Employee 20	100001533	7	0
Team 13	Employee 20	100001533	8	0
Team 13	Employee 20	100001533	9	0
Team 13	Employee 20	100001533	10	0
Team 13	Employee 20	100001533	11	1
Team 13	Employee 20	100001533	12	0
Team 13	Employee 20	100001540	7	1
Team 13	Employee 20	100001540	8	1
Team 13	Employee 20	100001540	9	0
Team 13	Employee 20	100001540	10	0
Team 13	Employee 20	100001540	11	0
Team 13	Employee 20	100001540	12	1
Team 13	Employee 20	100001545	7	0
Team 13	Employee 20	100001545	8	0
Team 13	Employee 20	100001545	9	0
Team 13	Employee 20	100001545	10	0
Team 13	Employee 20	100001545	11	0
Team 13	Employee 20	100001545	12	0
Team 13	Employee 20	100001546	5	0
Team 13	Employee 20	100001546	6	0
Team 13	Employee 20	100001546	7	0
Team 13	Employee 20	100001547	5	0
Team 13	Employee 20	100001547	6	0
Team 13	Employee 20	100001548	5	0
Team 13	Employee 20	100001548	6	0
Team 13	Employee 20	100001548	7	0
Team 13	Employee 20	100001548	8	0
Team 13	Employee 20	100001548	9	1
Team 13	Employee 20	100001548	10	0
Team 13	Employee 20	100001548	11	0
Team 13	Employee 20	100001548	12	1
Team 13	Employee 20	100001549	5	0
Team 13	Employee 20	100001549	6	0
Team 13	Employee 20	100001549	7	0
Team 13	Employee 20	100001549	8	0
Team 13	Employee 20	100001549	9	1
Team 13	Employee 20	100001549	10	0
Team 13	Employee 20	100001549	11	0
Team 13	Employee 20	100001549	12	0
Team 13	Employee 20	100001550	5	1
Team 13	Employee 20	100001550	6	0
Team 13	Employee 20	100001550	7	0
Team 13	Employee 20	100001551	5	0
Team 13	Employee 20	100001551	6	0
Team 13	Employee 20	100001551	7	0
Team 13	Employee 20	100001551	8	0
Team 13	Employee 20	100001551	9	0
Team 13	Employee 20	100001551	10	0
Team 13	Employee 20	100001551	11	0
Team 13	Employee 20	100001551	12	0
Team 13	Employee 20	100001552	5	0
Team 13	Employee 20	100001552	6	1
Team 13	Employee 20	100001557	5	1
Team 13	Employee 20	100001557	6	0
Team 13	Employee 20	100001557	7	0
Team 13	Employee 20	100001557	8	1
Team 13	Employee 20	100001557	9	0
Team 13	Employee 20	100001557	10	1
Team 13	Employee 20	100001557	11	0
Team 13	Employee 20	100001557	12	0
Team 13	Employee 20	100002786	5	1
Team 13	Employee 20	100002786	6	0
Team 13	Employee 20	100002786	7	0
Team 13	Employee 20	100002787	5	0
Team 13	Employee 20	100002787	6	1
Team 13	Employee 20	100002787	7	0
Team 13	Employee 20	100002787	8	0
Team 13	Employee 20	100002787	9	0
Team 13	Employee 20	100002787	10	0
Team 13	Employee 20	100002787	11	0
Team 13	Employee 20	100002787	12	0
Team 13	Employee 20	100002788	5	0
Team 13	Employee 20	100002788	6	0
Team 13	Employee 20	100002788	7	0
Team 13	Employee 20	100002788	8	0
Team 13	Employee 20	100002788	9	0
Team 13	Employee 20	100002788	10	0
Team 13	Employee 20	100002788	11	0
Team 13	Employee 20	100002788	12	0
Team 13	Employee 20	100002789	5	1
Team 13	Employee 20	100002789	6	0
Team 13	Employee 20	100002789	7	1
Team 13	Employee 20	100002789	8	0
Team 13	Employee 20	100002789	9	1
Team 13	Employee 20	100002789	10	0
Team 13	Employee 20	100002789	11	0
Team 13	Employee 20	100002789	12	1
Team 13	Employee 20	100002790	5	0
Team 13	Employee 20	100002790	6	0
Team 13	Employee 20	100002790	7	1
Team 13	Employee 20	100002790	8	1
Team 13	Employee 20	100002790	9	0
Team 13	Employee 20	100002790	10	0
Team 13	Employee 20	100002790	11	0
Team 13	Employee 20	100002790	12	0
Team 13	Employee 20	100002799	5	0
Team 13	Employee 20	100002799	6	0
Team 13	Employee 20	100002805	5	0
Team 13	Employee 20	100002805	6	0
Team 13	Employee 20	100002805	7	0
Team 13	Employee 20	100002805	8	0
Team 13	Employee 20	100002805	9	0
Team 13	Employee 20	100002805	10	0
Team 13	Employee 20	100002805	11	0
Team 13	Employee 20	100002805	12	0
Team 13	Employee 20	100002810	5	0
Team 13	Employee 20	100002810	6	0
Team 13	Employee 20	100002812	7	0
Team 13	Employee 20	100002812	8	0
Team 13	Employee 20	100002812	9	0
Team 13	Employee 20	100002812	10	0
Team 13	Employee 20	100002812	11	0
Team 13	Employee 20	100002812	12	0
Team 13	Employee 20	100002815	7	0
Team 13	Employee 20	100002815	8	0
Team 13	Employee 20	100002815	9	1
Team 13	Employee 20	100002815	10	0
Team 13	Employee 20	100002815	11	0
Team 13	Employee 20	100002815	12	0
Team 13	Employee 20	100002816	5	0
Team 13	Employee 20	100002816	6	0
Team 13	Employee 20	100004660	5	0
Team 13	Employee 20	100004660	6	0
Team 13	Employee 20	100004660	7	0
Team 13	Employee 20	100004660	8	0
Team 13	Employee 20	100004660	9	1
Team 13	Employee 20	100004660	10	0
Team 13	Employee 20	100004660	11	0
Team 13	Employee 20	100004660	12	0
Team 13	Employee 20	100004661	5	0
Team 13	Employee 20	100004661	6	0
Team 13	Employee 20	100004661	7	0
Team 13	Employee 20	100004662	5	0
Team 13	Employee 20	100004662	7	0
Team 13	Employee 20	100004662	8	0
Team 13	Employee 20	100004662	9	0
Team 13	Employee 20	100004662	10	0
Team 13	Employee 20	100004662	11	0
Team 13	Employee 20	100004662	12	0
Team 13	Employee 20	100004668	5	0
Team 13	Employee 20	100004668	6	0
Team 13	Employee 20	100004668	7	0
Team 13	Employee 20	100004668	8	0
Team 13	Employee 20	100004668	9	0
Team 13	Employee 20	100004668	10	1
Team 13	Employee 20	100004668	11	0
Team 13	Employee 20	100004668	12	0
Team 13	Employee 20	100004669	5	1
Team 13	Employee 20	100004669	6	0
Team 13	Employee 20	100004669	7	0
Team 13	Employee 20	100004669	8	0
Team 13	Employee 20	100004669	9	0
Team 13	Employee 20	100004669	10	1
Team 13	Employee 20	100004669	11	0
Team 13	Employee 20	100004669	12	0
Team 13	Employee 20	100004670	5	0
Team 13	Employee 20	100004670	6	0
Team 13	Employee 20	100004670	7	0
Team 13	Employee 20	100004671	5	0
Team 13	Employee 20	100004672	5	1
Team 13	Employee 20	100004672	6	0
Team 13	Employee 20	100004672	7	0
Team 13	Employee 20	100004672	8	0
Team 13	Employee 20	100004672	9	1
Team 13	Employee 20	100004672	10	0
Team 13	Employee 20	100004672	11	0
Team 13	Employee 20	100004672	12	0
Team 13	Employee 20	100004673	5	0
Team 13	Employee 20	100004673	6	0
Team 13	Employee 20	100004673	7	0
Team 13	Employee 20	100004673	8	1
Team 13	Employee 20	100004673	9	0
Team 13	Employee 20	100004673	10	1
Team 13	Employee 20	100004673	11	0
Team 13	Employee 20	100004673	12	0
Team 13	Employee 20	100004677	7	0
Team 13	Employee 20	100004677	8	1
Team 13	Employee 20	100004677	9	0
Team 13	Employee 20	100004677	10	1
Team 13	Employee 20	100004677	11	0
Team 13	Employee 20	100004677	12	0
Team 13	Employee 20	100004683	5	0
Team 13	Employee 20	100004683	6	0
Team 13	Employee 20	100004683	7	0
Team 13	Employee 20	100004683	8	0
Team 13	Employee 20	100004683	9	0
Team 13	Employee 20	100004683	10	0
Team 13	Employee 20	100004683	11	1
Team 13	Employee 20	100004683	12	0
Team 13	Employee 20	100004688	7	0
Team 13	Employee 20	100004688	8	0
Team 13	Employee 20	100004688	9	0
Team 13	Employee 20	100004688	10	0
Team 13	Employee 20	100004688	11	0
Team 13	Employee 20	100004688	12	0
Team 13	Employee 20	100004690	5	0
Team 13	Employee 20	100004690	6	0
Team 13	Employee 20	100004690	7	0
Team 13	Employee 20	100004690	8	0
Team 13	Employee 20	100004690	9	0
Team 13	Employee 20	100004690	10	0
Team 13	Employee 20	100004690	11	0
Team 13	Employee 20	100004690	12	0
Team 13	Employee 20	100004699	5	0
Team 13	Employee 20	100004699	6	0
Team 13	Employee 20	100004699	7	0
Team 13	Employee 20	100004699	8	0
Team 13	Employee 20	100004699	9	1
Team 13	Employee 20	100004699	10	0
Team 13	Employee 20	100004699	11	0
Team 13	Employee 20	100004699	12	0
Team 13	Employee 20	100004776	5	0
Team 13	Employee 20	100004776	6	0
Team 13	Employee 20	100004776	7	0
Team 13	Employee 20	100004776	8	0
Team 13	Employee 20	100004776	9	1
Team 13	Employee 20	100004776	10	0
Team 13	Employee 20	100004776	11	0
Team 13	Employee 20	100004776	12	0
Team 13	Employee 20	100006696	5	0
Team 13	Employee 20	100006697	7	1
Team 13	Employee 20	100006697	8	1
Team 13	Employee 20	100006697	9	0
Team 13	Employee 20	100006697	10	0
Team 13	Employee 20	100006697	11	0
Team 13	Employee 20	100006697	12	1
Team 13	Employee 20	100006699	5	0
Team 13	Employee 20	100006704	5	0
Team 13	Employee 20	100006704	6	1
Team 13	Employee 20	100006705	5	0
Team 13	Employee 20	100006705	6	1
Team 13	Employee 20	100006705	7	0
Team 13	Employee 20	100006705	8	0
Team 13	Employee 20	100006705	9	0
Team 13	Employee 20	100006705	10	0
Team 13	Employee 20	100006705	11	1
Team 13	Employee 20	100006705	12	0
Team 13	Employee 20	100006716	5	0
Team 13	Employee 20	100006716	6	1
Team 13	Employee 20	100010575	7	0
Team 13	Employee 20	100010575	8	0
Team 13	Employee 20	100010575	9	0
Team 13	Employee 20	100010575	10	0
Team 13	Employee 20	100010575	11	0
Team 13	Employee 20	100010575	12	0
Team 13	Employee 20	100010578	5	0
Team 13	Employee 20	100010578	6	0
Team 13	Employee 20	100010582	5	0
Team 13	Employee 20	100010582	6	0
Team 13	Employee 20	100010582	7	0
Team 13	Employee 20	100010582	8	0
Team 13	Employee 20	100010582	9	0
Team 13	Employee 20	100010582	10	0
Team 13	Employee 20	100010582	11	0
Team 13	Employee 20	100010582	12	0
Team 13	Employee 20	100012959	5	0
Team 13	Employee 20	100012959	6	0
Team 13	Employee 20	100012966	5	0
Team 13	Employee 20	100012966	6	0
Team 13	Employee 20	100012967	5	0
Team 13	Employee 20	100012967	6	0
Team 13	Employee 20	100013017	5	1
Team 13	Employee 20	100013017	6	0
Team 13	Employee 20	100013017	7	0
Team 13	Employee 20	100013017	8	0
Team 13	Employee 20	100013017	9	0
Team 13	Employee 20	100013017	10	0
Team 13	Employee 20	100013017	11	1
Team 13	Employee 20	100013017	12	0
Team 13	Employee 20	100013018	5	0
Team 13	Employee 20	100013042	7	1
Team 13	Employee 20	100013042	8	0
Team 13	Employee 20	100013042	9	0
Team 13	Employee 20	100013042	10	1
Team 13	Employee 20	100013042	11	0
Team 13	Employee 20	100013042	12	0
Team 13	Employee 20	100013048	5	0
Team 13	Employee 20	100013048	6	0
Team 13	Employee 20	100013048	7	0
Team 13	Employee 20	100013048	8	0
Team 13	Employee 20	100013048	9	0
Team 13	Employee 20	100013048	10	0
Team 13	Employee 20	100013048	11	0
Team 13	Employee 20	100013048	12	0
Team 13	Employee 20	100013067	5	0
Team 13	Employee 20	100013067	6	0
Team 13	Employee 20	100013067	7	0
Team 13	Employee 20	100013067	8	0
Team 13	Employee 20	100013067	9	0
Team 13	Employee 20	100013067	10	0
Team 13	Employee 20	100013067	11	0
Team 13	Employee 20	100013067	12	0
Team 13	Employee 20	100013069	5	0
Team 13	Employee 20	100013069	6	0
Team 13	Employee 20	100013315	5	0
Team 13	Employee 20	100013315	6	0
Team 13	Employee 20	100013315	7	0
Team 13	Employee 20	100013315	8	1
Team 13	Employee 20	100013315	9	0
Team 13	Employee 20	100013315	10	1
Team 13	Employee 20	100013315	11	0
Team 13	Employee 20	100013315	12	0
Team 13	Employee 20	100016974	5	0
Team 13	Employee 20	100016974	6	0
Team 13	Employee 20	100016974	7	0
Team 13	Employee 20	100016974	8	0
Team 13	Employee 20	100016974	9	0
Team 13	Employee 20	100016974	10	0
Team 13	Employee 20	100016974	11	0
Team 13	Employee 20	100016974	12	0
Team 13	Employee 20	100017672	5	0
Team 13	Employee 20	100017672	7	0
Team 13	Employee 20	100017672	8	0
Team 13	Employee 20	100017672	9	0
Team 13	Employee 20	100017672	10	0
Team 13	Employee 20	100017672	11	1
Team 13	Employee 20	100017672	12	0
Team 13	Employee 20	100017724	5	0
Team 13	Employee 20	100017724	6	0
Team 13	Employee 20	100017724	7	0
Team 13	Employee 20	100017724	8	0
Team 13	Employee 20	100017724	9	0
Team 13	Employee 20	100017724	10	0
Team 13	Employee 20	100017724	11	0
Team 13	Employee 20	100017724	12	0
Team 13	Employee 20	100017935	5	1
Team 13	Employee 20	100017935	6	0
Team 13	Employee 20	100017935	7	0
Team 13	Employee 20	100017949	5	0
Team 13	Employee 20	100017949	6	0
Team 13	Employee 20	100017949	7	0
Team 13	Employee 20	100017949	8	0
Team 13	Employee 20	100017949	9	1
Team 13	Employee 20	100017949	10	0
Team 13	Employee 20	100017949	11	0
Team 13	Employee 20	100017949	12	0
Team 13	Employee 20	100018108	5	0
Team 13	Employee 20	100018108	6	0
Team 13	Employee 20	100018113	7	0
Team 13	Employee 20	100018113	8	0
Team 13	Employee 20	100018113	9	0
Team 13	Employee 20	100018113	10	0
Team 13	Employee 20	100018113	11	0
Team 13	Employee 20	100018113	12	0
Team 13	Employee 20	100018991	5	0
Team 13	Employee 20	100019004	5	0
Team 13	Employee 20	100021797	5	0
Team 13	Employee 20	100021797	6	0
Team 13	Employee 20	100021797	7	1
Team 13	Employee 20	100021797	8	1
Team 13	Employee 20	100021797	9	0
Team 13	Employee 20	100021797	10	1
Team 13	Employee 20	100021797	11	0
Team 13	Employee 20	100021797	12	0
Team 13	Employee 20	100021802	5	0
Team 13	Employee 20	100021802	6	0
Team 13	Employee 20	100021802	7	1
Team 13	Employee 20	100021802	8	1
Team 13	Employee 20	100021802	9	0
Team 13	Employee 20	100021802	10	1
Team 13	Employee 20	100021802	11	0
Team 13	Employee 20	100021802	12	0
Team 13	Employee 20	100021804	7	0
