XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
50118	100004543	2017-07-27	7	1	1	1	Employee 25	Team 11	50.621		48.563	 	 	 	 	 	 	 
52422	100004833	2017-08-21	8	1	1	1	Employee 2	Team 10	45.485		35.028	 	 	 	 	 	 	 
52522	100004842	2017-07-10	7	1	1	1	Employee 12	Team 9	31.575		27.132	 	 	 	 	 	 	 
54445	100005049	2017-08-01	8	1	1	1	Employee 37	Team 6	71.257		66.732	 	 	 	 	 	 	 
56536	100005286	2017-06-30	6	1	1	1	Employee 29	Team 5	92.694		92.194	 	 	 	 	 	 	 
59002	100005520	2017-05-16	5	1	1	1	Employee 63	Team 12	82.595		80.938	 	 	 	 	 	 	 
61835	100005787	2017-07-14	7	1	1	1	Employee 53	Team 2	44.862		49.53100000000001	 	 	 	 	 	 	 
61873	100005789	2017-09-22	9	1	1	1	Employee 53	Team 2	58.462		53.12300000000001	 	 	 	 	 	 	 
61891	100005791	2017-05-23	5	1	1	1	Employee 53	Team 2	51.705		51.105	 	 	 	 	 	 	 
61929	100005792	2017-07-27	7	1	1	1	Employee 53	Team 2	34.8		34.236999999999995	 	 	 	 	 	 	 
61973	100005795	2017-11-10	11	1	1	1	Employee 53	Team 2	50.438		49.76300000000001	 	 	 	 	 	 	 
62100	100005802	2017-06-12	6	1	1	1	Employee 53	Team 2	19.731		33.639	 	 	 	 	 	 	 
62731	100005901	2017-05-31	6	1	1	1	Employee 23	Team 11	66.41199999999999		64.301	 	 	 	 	 	 	 
63197	100005963	2017-12-04	12	1	1	1	Employee 60	Team 7	41.221		52.085	 	 	 	 	 	 	 
69254	100006761	2017-05-30	6	1	1	1	Employee 25	Team 11	56.727		57.24800000000001	 	 	 	 	 	 	 
71952	100007236	2017-10-27	10	1	1	1	Employee 43	Team 1	91.907		89.29299999999998	 	 	 	 	 	 	 
72095	100007249	2017-11-24	11	1	1	1	Employee 42	Team 1	82.676		81.509	 	 	 	 	 	 	 
75527	100007680	2017-12-01	12	1	1	1	Employee 2	Team 10	27.317		33.212	 	 	 	ok	 	ok	 
78307	100008176	2017-07-27	7	1	1	1	Employee 51	Team 2	88.678		89.186	 	 	 	 	 	 	 
79371	100008265	2017-12-25	12	1	1	1	Employee 66	Team 12	30.0		32.0	 	 	 	 	 	 	 
81228	100008539	2017-07-17	7	1	1	1	Employee 52	Team 2	47.175		63.083	 	 	 	 	 	 	 
83560	100008937	2017-12-29	12	1	1	1	Employee 63	Team 12	83.62200000000001		77.337	 	 	 	 	 	 	 
84721	100009135	2017-09-14	9	1	1	1	Employee 30	Team 5	29.521		29.688	 	 	 	 	 	 	 
89016	100009744	2017-05-23	5	1	1	1	Employee 53	Team 2	67.52		63.71	 	 	 	 	 	 	 
95578	100013711	2017-09-12	9	1	1	1	Employee 57	Team 7	57.838		61.58600000000001	 	 	 	 	 	 	 
98126	100016495	2017-07-05	7	1	1	1	Employee 28	Team 5	82.87100000000002		81.8	 	 	 	 	 	 	 
98534	100016657	2017-11-20	11	1	1	1	Employee 48	Team 4	64.04		58.823	 	 	 	 	 	 	 
100399	100017155	2017-07-27	7	1	1	1	Employee 41	Team 1	88.11		88.11	 	 	 	 	 	 	 
100904	100017233	2017-08-21	8	1	1	1	Employee 37	Team 6	89.6		87.1	 	 	 	 	 	 	 
101711	100017389	2017-07-21	7	1	1	1	Employee 43	Team 1	88.848		87.773	 	 	 	 	 	 	 
102271	100017473	2017-06-19	6	1	1	1	Employee 23	Team 11	7.4289999999999985		7.4289999999999985	 	 	 	 	 	 	 
102793	100017524	2017-11-24	11	1	1	1	Employee 23	Team 11	91.081		90.232	 	 	 	 	 	 	 
103595	100017634	2017-11-22	11	1	1	1	Employee 23	Team 11	68.21		62.9	 	 	 	 	 	 	 
103958	100017674	2017-11-20	11	1	1	1	Employee 23	Team 11	83.257		78.637	 	 	 	 	 	 	 
109618	100019670	2017-10-19	10	1	1	1	Employee 59	Team 7	36.065		51.826	 	 	 	 	 	 	 
114974	100022115	2017-12-29	12	1	1	1	Employee 66	Team 12	91.311		88.615	 	 	 	 	 	 	 
115235	100022133	2017-11-21	11	1	1	1	Employee 27	Team 5	68.6		64.758	 	 	 	 	 	 	 
116014	100022214	2017-11-15	11	1	1	1	Employee 27	Team 5	45.288		42.359	 	 	 	 	 	 	 
117155	100022357	2017-11-24	11	1	1	1	Employee 23	Team 11	87.15299999999998		83.757	 	 	 	 	 	 	 
119076	100022558	2017-05-23	5	1	1	1	Employee 53	Team 2	86.83200000000002		74.40100000000002	 	 	 	 	 	 	 
119082	100022558	2017-06-30	6	1	1	1	Employee 53	Team 2	60.62		75.09100000000002	 	 	 	 	 	 	 
120126	100022677	2017-05-08	5	1	1	1	Employee 38	Team 6	26.549		31.919	 	 	 	 	 	 	 
120308	100022692	2017-11-17	11	1	1	1	Employee 63	Team 12	74.167		71.917	 	 	 	 	 	 	 
123068	100022965	2017-12-19	12	1	1	1	Employee 15	Team 8	92.546		87.296	 	 	 	 	 	 	 
123243	100022984	2017-11-24	11	1	1	1	Employee 23	Team 11	43.374		41.88399999999999	 	 	 	 	 	 	 
126499	100023227	2017-11-24	11	1	1	1	Employee 23	Team 11	85.5		84.0	 	 	 	 	 	 	 
127298	100023309	2017-12-28	12	1	1	1	Employee 38	Team 6	81.351		80.982	 	 	 	 	 	 	 
127748	100023345	2017-10-24	10	1	1	1	Employee 46	Team 4	81.484		79.14399999999998	 	 	 	 	 	 	 
136666	100023903	2017-12-25	12	1	1	1	Employee 64	Team 12	85.351		82.84100000000002	 	 	 	 	 	 	 
