XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
9244	100000849	2017-11-14	11	 	 	 	Employee 27	Team 5		28.432	30.449	 	 	 	 	 	 	 
9265	100000850	2017-07-19	7	 	 	 	Employee 28	Team 5		68.843	42.236000000000004	 	 	 	 	 	 	 
9286	100000850	2017-12-06	12	 	 	 	Employee 28	Team 5		73.858	73.24600000000001	 	 	 	 	 	 	 
9294	100000852	2017-06-14	6	 	 	 	Employee 43	Team 1		31.984	45.028	 	 	 	 	 	 	 
9304	100000852	2017-09-19	9	 	 	 	Employee 43	Team 1	72.63600000000001		72.63600000000001	 	 	 	 	 	 	 
9306	100000852	2017-10-10	10	 	 	 	Employee 43	Team 1		78.248	72.13	 	 	 	 	 	 	 
9316	100000853	2017-05-23	5	 	 	 	Employee 43	Team 1		26.414	30.464000000000002	 	 	 	 	 	 	 
9318	100000853	2017-06-06	6	 	 	 	Employee 43	Team 1	31.984		52.31	 	 	 	 	 	 	 
9323	100000853	2017-07-19	7	 	 	 	Employee 43	Team 1		74.155	72.63600000000001	 	 	 	 	 	 	 
9337	100000855	2017-05-10	5	 	 	 	Employee 43	Team 1	84.56200000000001		84.07700000000001	 	 	 	 	 	 	 
9340	100000855	2017-05-24	5	 	 	 	Employee 43	Team 1		82.027	84.07700000000001	 	 	 	 	 	 	 
9349	100000855	2017-07-19	7	 	 	 	Employee 43	Team 1		85.645	87.185	 	 	 	 	 	 	 
9355	100000855	2017-08-24	8	 	 	 	Employee 43	Team 1		87.35	87.33	 	 	 	 	 	 	 
9373	100000855	2017-12-20	12	 	 	 	Employee 43	Team 1		74.337	84.88600000000001	 	 	 	 	 	 	 
9378	100000857	2017-08-16	8	 	 	 	Employee 28	Team 5		46.996	36.22	 	 	 	 	 	 	 
9401	100000859	2017-07-25	7	 	 	 	Employee 30	Team 5		92.637	90.706	 	 	 	 	 	 	 
9405	100000859	2017-08-16	8	 	 	 	Employee 30	Team 5		79.758	92.045	 	 	 	 	 	 	 
9409	100000859	2017-09-06	9	 	 	 	Employee 30	Team 5		92.2	91.13799999999999	 	 	 	 	 	 	 
9416	100000859	2017-10-18	10	 	 	 	Employee 30	Team 5		83.2	91.34299999999999	 	 	 	 	 	 	 
9422	100000859	2017-11-21	11	 	 	 	Employee 30	Team 5		88.561	90.986	 	 	 	 	 	 	 
9426	100000859	2017-12-12	12	 	 	 	Employee 30	Team 5		93.286	94.88600000000001	 	 	 	 	 	 	 
9477	100000862	2017-07-21	7	 	 	 	Employee 28	Team 5		33.838	36.177	 	 	 	 	 	 	 
9505	100000871	2017-05-17	5	 	 	 	Employee 42	Team 1		53.515	59.402	 	 	 	 	 	 	 
9523	100000871	2017-09-13	9	 	 	 	Employee 42	Team 1		65.218	55.911	 	 	 	 	 	 	 
9593	100000873	2017-09-07	9	 	 	 	Employee 28	Team 5		71.655	77.669	 	 	 	 	 	 	 
9613	100000874	2017-05-17	5	 	 	 	Employee 42	Team 1		80.525	71.22	 	 	 	 	 	 	 
9631	100000874	2017-09-13	9	 	 	 	Employee 42	Team 1		79.655	82.029	 	 	 	 	 	 	 
9699	100000878	2017-10-21	10	 	 	 	Employee 29	Team 5		71.96300000000001	77.14	 	 	 	 	 	 	 
9713	100000879	2017-05-16	5	 	 	 	Employee 29	Team 5		57.048	47.913999999999994	 	 	 	 	 	 	 
9746	100000879	2017-12-05	12	 	 	 	Employee 29	Team 5		68.862	73.53	 	 	 	 	 	 	 
9753	100000880	2017-05-16	5	 	 	 	Employee 29	Team 5		77.161	80.84899999999999	 	 	 	 	 	 	 
9809	100000880	2017-12-05	12	 	 	 	Employee 29	Team 5		50.478	73.903	 	 	 	 	 	 	 
9820	100000881	2017-05-16	5	 	 	 	Employee 29	Team 5		91.646	85.18799999999999	 	 	 	 	 	 	 
9835	100000881	2017-08-23	8	 	 	 	Employee 29	Team 5		86.816	73.171	 	 	 	 	 	 	 
9838	100000881	2017-09-06	9	 	 	 	Employee 29	Team 5		80.195	76.851	 	 	 	 	 	 	 
9852	100000881	2017-12-05	12	 	 	 	Employee 29	Team 5		77.9	71.483	 	 	 	 	 	 	 
9864	100000883	2017-06-14	6	 	 	 	Employee 29	Team 5		99.52	89.825	 	 	 	 	 	 	 
9876	100000883	2017-08-23	8	 	 	 	Employee 29	Team 5		88.427	92.37100000000001	 	 	 	 	 	 	 
9897	100000884	2017-05-13	5	 	 	 	Employee 29	Team 5		85.37700000000001	85.0	 	 	 	 	 	 	 
9908	100000884	2017-07-15	7	 	 	 	Employee 29	Team 5		90.391	97.586	 	 	underdue	 	 	underdue	 
9924	100000884	2017-10-21	10	 	 	 	Employee 29	Team 5		86.569	87.235	 	 	 	 	 	 	 
9932	100000884	2017-12-16	12	 	 	 	Employee 29	Team 5		82.20299999999999	77.094	 	 	 	 	 	 	 
9942	100000885	2017-06-14	6	 	 	 	Employee 29	Team 5		89.23200000000001	90.557	 	 	 	 	 	 	 
9949	100000885	2017-07-19	7	 	 	 	Employee 29	Team 5	72.009		79.925	 	 	 	 	 	 	 
9955	100000885	2017-08-23	8	 	 	 	Employee 29	Team 5		84.28399999999999	72.673	 	 	 	 	 	 	 
9968	100000885	2017-11-15	11	 	 	 	Employee 29	Team 5		91.67	71.293	 	 	 	 	 	 	 
10014	100000887	2017-06-15	6	 	 	 	Employee 43	Team 1		30.464000000000002	45.534	 	 	 	 	 	 	 
10021	100000887	2017-08-24	8	 	 	 	Employee 43	Team 1		33.503	0.0	 	 	 	 	 	 	 
10024	100000887	2017-09-21	9	 	 	 	Employee 43	Team 1	72.63600000000001		72.63600000000001	 	 	 	 	 	 	 
10036	100000889	2017-05-16	5	 	 	 	Employee 43	Team 1	30.464000000000002	30.464000000000002	30.464000000000002	same day visit	 	 	 	 	same day visit	 
10042	100000889	2017-07-11	7	 	 	 	Employee 43	Team 1	72.63600000000001		72.63600000000001	 	 	 	 	 	 	 
10049	100000889	2017-10-10	10	 	 	 	Employee 43	Team 1		79.767	71.877	 	 	 	 	 	 	 
10097	100000892	2017-10-25	10	 	 	 	Employee 28	Team 5		63.952	65.44800000000001	 	 	 	 	 	 	 
10106	100000892	2017-11-21	11	 	 	 	Employee 28	Team 5		62.056999999999995	66.812	 	 	 	 	 	 	 
10115	100000892	2017-12-15	12	 	 	 	Employee 28	Team 5		52.019	62.93	 	 	 	 	 	 	 
10136	100000894	2017-10-25	10	 	 	 	Employee 28	Team 5		62.806999999999995	58.806999999999995	 	 	 	 	 	 	 
10141	100000894	2017-11-21	11	 	 	 	Employee 28	Team 5		53.07	58.806999999999995	 	 	 	 	 	 	 
10157	100000895	2017-06-20	6	 	 	 	Employee 28	Team 5		51.29600000000001	54.925	 	 	 	 	 	 	 
10166	100000895	2017-08-16	8	 	 	 	Employee 28	Team 5		62.053999999999995	60.896	 	 	 	 	 	 	 
10173	100000895	2017-09-26	9	 	 	 	Employee 28	Team 5		57.775	61.468999999999994	 	 	 	 	 	 	 
10179	100000895	2017-10-25	10	 	 	 	Employee 28	Team 5		57.067	64.456	 	 	 	 	 	 	 
10184	100000895	2017-11-21	11	 	 	 	Employee 28	Team 5		57.233000000000004	64.456	 	 	 	 	 	 	 
10235	100000901	2017-05-12	5	 	 	 	Employee 43	Team 1		79.498	79.15	 	 	 	 	 	 	 
10237	100000901	2017-05-17	5	 	 	 	Employee 43	Team 1	79.15		79.15	 	 	 	 	 	 	 
10244	100000901	2017-06-07	6	 	 	 	Employee 43	Team 1	79.15		80.185	 	 	 	 	 	 	 
10248	100000901	2017-06-16	6	 	 	 	Employee 43	Team 1	79.15		80.185	 	 	 	 	 	 	 
10259	100000901	2017-07-15	7	 	 	 	Employee 43	Team 1		76.925	87.164	 	 	 	 	 	 	 
10279	100000901	2017-09-15	9	 	 	 	Employee 43	Team 1	85.11		88.72200000000001	 	 	 	ok	 	not ok	 
10280	100000901	2017-09-16	9	 	 	 	Employee 43	Team 1		75.45	88.72200000000001	 	 	 	 	 	 	 
10297	100000901	2017-11-03	11	 	 	 	Employee 43	Team 1		72.4	74.275	 	 	 	 	 	 	 
10311	100000901	2017-12-15	12	 	 	 	Employee 43	Team 1	85.743		86.35700000000001	 	 	 	 	 	 	 
10320	100000902	2017-05-12	5	 	 	 	Employee 41	Team 1		70.445	70.733	 	 	 	 	 	 	 
10340	100000902	2017-07-19	7	 	 	 	Employee 41	Team 1		68.462	80.696	 	 	 	 	 	 	 
10357	100000902	2017-09-13	9	 	 	 	Employee 41	Team 1		78.388	86.51299999999999	 	 	 	 	 	 	 
10376	100000902	2017-11-14	11	 	 	 	Employee 41	Team 1		77.541	79.405	 	 	 	 	 	 	 
10399	100000903	2017-05-23	5	 	 	 	Employee 42	Team 1		86.57799999999999	92.04	 	 	 	 	 	 	 
10416	100000903	2017-07-19	7	 	 	 	Employee 42	Team 1		89.014	93.493	 	 	 	 	 	 	 
10470	100000907	2017-07-19	7	 	 	 	Employee 43	Team 1		68.218	72.63600000000001	 	 	 	 	 	 	 
10500	100000908	2017-12-15	12	 	 	 	Employee 42	Team 1		67.215	73.818	 	 	 	 	 	 	 
10596	100000912	2017-05-11	5	 	 	 	Employee 45	Team 4		82.18799999999999	92.725	 	 	 	 	 	 	 
10701	100000923	2017-07-18	7	 	 	 	Employee 45	Team 4		82.15	70.6	 	 	 	 	 	 	 
10706	100000923	2017-09-12	9	 	 	 	Employee 45	Team 4		69.75	75.725	 	 	 	 	 	 	 
10709	100000923	2017-10-17	10	 	 	 	Employee 45	Team 4		83.85	80.85	 	 	 	 	 	 	 
10713	100000923	2017-11-21	11	 	 	 	Employee 45	Team 4		78.946	80.85	 	 	 	 	 	 	 
10732	100000924	2017-09-12	9	 	 	 	Employee 45	Team 4		72.442	84.275	 	 	 	 	 	 	 
10737	100000924	2017-10-10	10	 	 	 	Employee 45	Team 4		73.508	82.43299999999999	 	 	 	 	 	 	 
10744	100000924	2017-11-21	11	 	 	 	Employee 45	Team 4		75.35	83.0	 	 	 	 	 	 	 
10770	100000929	2017-06-24	6	 	 	 	Employee 45	Team 4		86.369	74.187	 	 	 	 	 	 	 
10794	100000931	2017-08-20	8	 	 	 	Employee 45	Team 4		72.1		 	 	underdue	 	 	underdue	 
10812	100000932	2017-06-24	6	 	 	 	Employee 45	Team 4		76.2	73.094	 	 	 	 	 	 	 
10836	100000932	2017-12-02	12	 	 	 	Employee 45	Team 4		72.423	80.89	 	 	 	 	 	 	 
10846	100000936	2017-05-23	5	 	 	 	Employee 49	Team 4		39.391	31.156999999999996	 	 	 	 	 	 	 
10890	100000937	2017-06-16	6	 	 	 	Employee 49	Team 4		93.321	87.2	 	 	 	 	 	 	 
10923	100000938	2017-05-05	5	 	 	 	Employee 49	Team 4		53.211999999999996	74.175	 	 	 	 	 	 	 
10930	100000938	2017-06-16	6	 	 	 	Employee 49	Team 4		96.601	98.9	 	 	 	 	 	 	 
11116	100000945	2017-05-23	5	 	 	 	Employee 49	Team 4		34.09	30.886	 	 	 	 	 	 	 
11268	100000953	2017-06-17	6	 	 	 	Employee 41	Team 1		28.945	63.358999999999995	 	 	 	 	 	 	 
11287	100000954	2017-05-24	5	 	 	 	Employee 41	Team 1		28.945	30.464000000000002	 	 	 	 	 	 	 
11293	100000954	2017-07-19	7	 	 	 	Employee 41	Team 1		70.779	73.818	 	 	 	 	 	 	 
11298	100000954	2017-09-13	9	 	 	 	Employee 41	Team 1		43.121	49.211999999999996	 	 	 	 	 	 	 
11347	100000956	2017-05-23	5	 	 	 	Employee 49	Team 4		39.783	35.97	 	 	 	 	 	 	 
11358	100000958	2017-05-23	5	 	 	 	Employee 49	Team 4		74.68	85.73100000000001	 	 	 	 	 	 	 
11367	100000958	2017-07-18	7	 	 	 	Employee 49	Team 4		74.35300000000001	80.985	 	 	 	 	 	 	 
11401	100000959	2017-08-09	8	 	 	 	Employee 49	Team 4		47.836999999999996		 	 	underdue	 	 	underdue	 
11442	100000960	2017-12-14	12	 	 	 	Employee 46	Team 4		66.74600000000001	72.015	 	 	 	 	 	 	 
11468	100000962	2017-07-22	7	 	 	 	Employee 46	Team 4		40.259	35.387	 	 	 	 	 	 	 
11476	100000962	2017-09-09	9	 	 	 	Employee 46	Team 4		31.962	35.582	 	 	 	 	 	 	 
11487	100000962	2017-11-17	11	 	 	 	Employee 46	Team 4		42.228	33.982	 	 	 	 	 	 	 
11497	100000963	2017-05-17	5	 	 	 	Employee 46	Team 4		84.052	76.28699999999999	 	 	 	 	 	 	 
11520	100000963	2017-10-18	10	 	 	 	Employee 46	Team 4		78.104	82.311	 	 	 	 	 	 	 
11552	100000967	2017-09-26	9	 	 	 	Employee 46	Team 4		67.143	77.80199999999999	 	 	 	 	 	 	 
11570	100000968	2017-05-17	5	 	 	 	Employee 46	Team 4		62.011	66.932	 	 	 	 	 	 	 
11592	100000968	2017-10-11	10	 	 	 	Employee 46	Team 4		61.427	63.678000000000004	 	 	 	 	 	 	 
11608	100000971	2017-06-22	6	 	 	 	Employee 41	Team 1		44.978	36.909	 	 	 	 	 	 	 
11613	100000971	2017-10-19	10	 	 	 	Employee 41	Team 1		31.984		 	 	underdue	 	 	underdue	 
11620	100000973	2017-06-22	6	 	 	 	Employee 44	Team 1		40.86	15.232000000000001	 	 	 	 	 	 	 
11625	100000973	2017-08-17	8	 	 	 	Employee 44	Team 1		57.486000000000004	0.0	 	 	 	 	 	 	 
11638	100000975	2017-05-20	5	 	 	 	Employee 48	Team 4		74.971	60.57	 	 	 	 	 	 	 
11660	100000975	2017-10-14	10	 	 	 	Employee 48	Team 4		71.089	66.22	 	 	 	 	 	 	 
11680	100000976	2017-06-20	6	 	 	 	Employee 48	Team 4		59.85	37.135999999999996	 	 	 	 	 	 	 
11694	100000976	2017-09-20	9	 	 	 	Employee 48	Team 4		76.2	44.531000000000006	 	 	 	 	 	 	 
11708	100000976	2017-12-12	12	 	 	 	Employee 48	Team 4		83.03299999999999	53.9	 	 	 	 	 	 	 
11726	100000984	2017-05-11	5	 	 	 	Employee 45	Team 4		50.418		 	 	underdue	 	 	underdue	 
11789	100000986	2017-06-17	6	 	 	 	Employee 41	Team 1		31.984	63.358999999999995	 	 	 	 	 	 	 
11813	100000987	2017-07-26	7	 	 	 	Employee 44	Team 1		78.34899999999999	71.219	 	 	 	 	 	 	 
11818	100000987	2017-09-21	9	 	 	 	Employee 44	Team 1		52.108999999999995	35.609	 	 	 	 	 	 	 
11828	100000988	2017-05-17	5	 	 	 	Employee 44	Team 1		28.945	30.464000000000002	 	 	 	 	 	 	 
11834	100000988	2017-07-26	7	 	 	 	Employee 44	Team 1		70.03699999999999	70.03699999999999	 	 	 	 	 	 	 
11840	100000988	2017-10-10	10	 	 	 	Employee 44	Team 1		31.984	35.019	 	 	 	 	 	 	 
11844	100000988	2017-11-14	11	 	 	 	Employee 44	Team 1		72.63600000000001	70.03699999999999	 	 	 	 	 	 	 
11850	100000989	2017-05-19	5	 	 	 	Employee 44	Team 1		33.503	30.464000000000002	 	 	 	 	 	 	 
11856	100000989	2017-07-27	7	 	 	 	Employee 44	Team 1		71.32	69.801	 	 	 	 	 	 	 
11865	100000989	2017-11-16	11	 	 	 	Employee 44	Team 1		74.155	71.219	 	 	 	 	 	 	 
11868	100000989	2017-12-14	12	 	 	 	Employee 44	Team 1		74.155	72.164	 	 	 	 	 	 	 
11874	100000991	2017-06-15	6	 	 	 	Employee 41	Team 1		31.984	57.083999999999996	 	 	 	 	 	 	 
11881	100000991	2017-08-11	8	 	 	 	Employee 41	Team 1		58.565	36.909	 	 	 	 	 	 	 
11890	100000991	2017-12-01	12	 	 	 	Employee 41	Team 1		75.337	73.818	 	 	 	 	 	 	 
11906	100000992	2017-06-15	6	 	 	 	Employee 41	Team 1		56.358000000000004	73.289	 	 	 	 	 	 	 
11970	100000993	2017-06-15	6	 	 	 	Employee 41	Team 1		57.357	62.95	 	 	 	 	 	 	 
11979	100000993	2017-08-11	8	 	 	 	Employee 41	Team 1		61.681000000000004	64.286	 	 	 	 	 	 	 
11996	100000993	2017-12-01	12	 	 	 	Employee 41	Team 1		60.159	73.35300000000001	 	 	 	 	 	 	 
12005	100000994	2017-05-11	5	 	 	 	Employee 44	Team 1	74.22800000000001		74.202	 	 	 	 	 	 	 
12019	100000994	2017-06-22	6	 	 	 	Employee 44	Team 1		80.16199999999999	80.08800000000001	 	 	 	 	 	 	 
12038	100000994	2017-08-20	8	 	 	 	Employee 44	Team 1	86.16		86.16	 	 	 	 	 	 	 
12047	100000994	2017-09-18	9	 	 	 	Employee 44	Team 1	79.16		80.035	 	 	 	 	 	 	 
12053	100000994	2017-09-30	10	 	 	 	Employee 44	Team 1	79.16		79.98100000000001	 	 	 	 	 	 	 
12086	100000995	2017-05-24	5	 	 	 	Employee 44	Team 1		74.45	81.203	 	 	 	 	 	 	 
12088	100000995	2017-05-27	6	 	 	 	Employee 44	Team 1	80.96300000000001		84.152	 	 	 	 	 	 	 
12122	100000995	2017-09-21	9	 	 	 	Employee 44	Team 1		69.46300000000001	85.01899999999999	 	 	 	 	 	 	 
12131	100000995	2017-10-18	10	 	 	 	Employee 44	Team 1		93.81	96.0	 	 	 	 	 	 	 
12192	100001000	2017-12-13	12	 	 	 	Employee 39	Team 6		71.362	47.005	 	 	 	 	 	 	 
12201	100001003	2017-06-13	6	 	 	 	Employee 39	Team 6		87.0	93.1	 	 	 	 	 	 	 
12228	100001003	2017-12-13	12	 	 	 	Employee 39	Team 6		92.5	84.4	 	 	 	 	 	 	 
12293	100001008	2017-10-05	10	 	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
12308	100001011	2017-07-21	7	 	 	 	Employee 39	Team 6		25.524	25.524	 	 	 	 	 	 	 
12343	100001018	2017-08-19	8	 	 	 	Employee 39	Team 6		60.25		 	 	underdue	 	 	underdue	 
12365	100001019	2017-08-19	8	 	 	 	Employee 39	Team 6		82.675	61.833	 	 	 	 	 	 	 
12413	100001026	2017-07-24	7	 	 	 	Employee 39	Team 6	63.907		63.907	 	 	 	 	 	 	 
12454	100001030	2017-11-10	11	 	 	 	Employee 35	Team 6		54.748999999999995	56.964	 	 	 	 	 	 	 
12466	100001034	2017-06-15	6	 	 	 	Employee 40	Team 6		93.725	87.50200000000001	 	 	 	 	 	 	 
12481	100001034	2017-09-20	9	 	 	 	Employee 40	Team 6		89.525	89.39200000000001	 	 	 	 	 	 	 
12489	100001034	2017-11-07	11	 	 	 	Employee 40	Team 6		88.625	83.275	 	 	 	 	 	 	 
12517	100001035	2017-09-20	9	 	 	 	Employee 40	Team 6		88.671	87.691	 	 	 	 	 	 	 
12536	100001037	2017-06-15	6	 	 	 	Employee 40	Team 6		77.342	42.091	 	 	 	 	 	 	 
12543	100001037	2017-09-20	9	 	 	 	Employee 40	Team 6		71.362	42.534	 	 	 	 	 	 	 
12560	100001038	2017-08-23	8	 	 	 	Employee 39	Team 6		57.717	52.143	 	 	 	 	 	 	 
12589	100001045	2017-07-19	7	 	 	 	Employee 40	Team 6		63.65	60.867	 	 	 	 	 	 	 
12599	100001045	2017-09-20	9	 	 	 	Employee 40	Team 6		85.05	78.767	 	 	 	 	 	 	 
12607	100001045	2017-11-07	11	 	 	 	Employee 40	Team 6		78.683	78.767	 	 	 	 	 	 	 
12703	100001060	2017-06-15	6	 	 	 	Employee 40	Team 6		57.648999999999994	24.003	 	 	 	 	 	 	 
12713	100001067	2017-05-23	5	 	 	 	Employee 40	Team 6		43.705	42.8	 	 	 	 	 	 	 
12722	100001067	2017-07-19	7	 	 	 	Employee 40	Team 6		16.56	7.914	 	 	 	 	 	 	 
12772	100001075	2017-05-16	5	 	 	 	Employee 38	Team 6		76.933	72.01100000000001	 	 	 	 	 	 	 
12783	100001075	2017-07-25	7	 	 	 	Employee 38	Team 6		65.033	54.989	 	 	 	 	 	 	 
12792	100001075	2017-09-20	9	 	 	 	Employee 38	Team 6		65.033	72.733	 	 	 	 	 	 	 
12805	100001075	2017-12-12	12	 	 	 	Employee 38	Team 6		69.233	72.733	 	 	 	 	 	 	 
12835	100001088	2017-08-10	8	 	 	 	Employee 38	Team 6		97.625	94.213	 	 	 	 	 	 	 
12900	100001090	2017-08-20	8	 	 	 	Employee 35	Team 6		58.261	48.703	 	 	 	 	 	 	 
12929	100001096	2017-07-15	7	 	 	 	Employee 39	Team 6		71.617	71.738	 	 	 	 	 	 	 
12957	100001098	2017-05-12	5	 	 	 	Employee 37	Team 6		49.915	66.202	 	 	underdue	 	 	underdue	 
12969	100001098	2017-10-13	10	 	 	 	Employee 37	Team 6	58.788000000000004		58.788000000000004	 	 	 	 	 	 	 
13011	100001103	2017-06-16	6	 	 	 	Employee 37	Team 6		61.586000000000006	60.383	 	 	 	 	 	 	 
13070	100001107	2017-12-01	12	 	 	 	Employee 34	Team 6		80.782	72.195	 	 	underdue	 	 	underdue	 
13077	100001109	2017-05-12	5	 	 	 	Employee 34	Team 6		75.90899999999999	72.195	 	 	 	 	 	 	 
13094	100001109	2017-09-15	9	 	 	 	Employee 34	Team 6		82.64200000000001	86.541	 	 	 	 	 	 	 
13106	100001109	2017-12-01	12	 	 	 	Employee 34	Team 6		82.64200000000001	86.541	 	 	 	 	 	 	 
13123	100001111	2017-07-15	7	 	 	 	Employee 39	Team 6		74.595	64.899	 	 	 	 	 	 	 
13141	100001111	2017-11-09	11	 	 	 	Employee 39	Team 6		71.413	53.312	 	 	 	 	 	 	 
13145	100001111	2017-12-01	12	 	 	 	Employee 39	Team 6		65.843	58.223	 	 	 	 	 	 	 
13154	100001112	2017-05-24	5	 	 	 	Employee 39	Team 6		3.713	3.1830000000000003	 	 	 	 	 	 	 
13167	100001113	2017-07-15	7	 	 	 	Employee 39	Team 6		53.43600000000001	48.292	 	 	 	 	 	 	 
13184	100001114	2017-05-24	5	 	 	 	Employee 39	Team 6		86.098	73.414	 	 	 	 	 	 	 
13196	100001114	2017-08-19	8	 	 	 	Employee 39	Team 6		81.14	68.609	 	 	 	 	 	 	 
13228	100001116	2017-07-21	7	 	 	 	Employee 38	Team 6		69.233	68.292	 	 	 	 	 	 	 
13254	100001117	2017-05-18	5	 	 	 	Employee 38	Team 6		85.5	71.1	 	 	 	 	 	 	 
13261	100001117	2017-07-21	7	 	 	 	Employee 38	Team 6		81.0	72.3	 	 	 	 	 	 	 
13319	100001122	2017-05-11	5	 	 	 	Employee 37	Team 6		56.873000000000005	0.0	 	 	 	 	 	 	 
13424	100001133	2017-11-09	11	 	 	 	Employee 37	Team 6		47.185	28.686999999999998	 	 	 	 	 	 	 
13454	100001142	2017-05-13	5	 	 	 	Employee 37	Team 6		71.73100000000001	83.109	 	 	 	 	 	 	 
13505	100001147	2017-07-13	7	 	 	 	Employee 37	Team 6		58.5	55.8	 	 	 	 	 	 	 
13509	100001149	2017-05-11	5	 	 	 	Employee 37	Team 6		61.57899999999999		 	 	underdue	 	 	underdue	 
13515	100001149	2017-07-13	7	 	 	 	Employee 37	Team 6		59.988	55.391999999999996	 	 	 	 	 	 	 
13533	100001149	2017-11-09	11	 	 	 	Employee 37	Team 6		59.545	64.722	 	 	 	 	 	 	 
13549	100001152	2017-06-20	6	 	 	 	Employee 34	Team 6		2.785	42.184	 	 	 	 	 	 	 
13557	100001152	2017-08-09	8	 	 	 	Employee 34	Team 6		58.836000000000006	45.184	 	 	 	 	 	 	 
13584	100001154	2017-09-15	9	 	 	 	Employee 34	Team 6		72.248	74.32600000000001	 	 	 	 	 	 	 
13619	100001160	2017-05-05	5	 	 	 	Employee 38	Team 6		73.8	94.0	 	 	underdue	 	 	underdue	 
13631	100001160	2017-07-21	7	 	 	 	Employee 38	Team 6		85.0	97.0	 	 	 	 	 	 	 
13712	100001171	2017-05-16	5	 	 	 	Employee 17	Team 8		38.266999999999996		 	 	underdue	 	 	underdue	 
13777	100001173	2017-05-16	5	 	 	 	Employee 17	Team 8		43.07		 	 	underdue	 	 	underdue	 
13849	100001188	2017-06-24	6	 	 	 	Employee 6	Team 8		65.536	75.36399999999999	 	 	 	 	 	 	 
13906	100001194	2017-08-25	8	 	 	 	Employee 6	Team 8		8.1		 	 	underdue	 	 	underdue	 
13908	100001194	2017-09-09	9	 	 	 	Employee 6	Team 8		67.05	90.0	 	 	underdue	 	 	underdue	 
13911	100001194	2017-10-13	10	 	 	 	Employee 6	Team 8		78.75	90.0	 	 	 	 	 	 	 
13920	100001195	2017-05-10	5	 	 	 	Employee 6	Team 8		91.669	92.525	 	 	 	 	 	 	 
13931	100001195	2017-07-20	7	 	 	 	Employee 6	Team 8		84.686	88.89299999999999	 	 	 	 	 	 	 
13978	100001198	2017-06-24	6	 	 	 	Employee 6	Team 8		65.05	73.783	 	 	 	 	 	 	 
14075	100001207	2017-06-22	6	 	 	 	Employee 7	Team 8		61.251000000000005	66.37	 	 	 	 	 	 	 
14111	100001208	2017-06-22	6	 	 	 	Employee 7	Team 8		41.888999999999996	41.99	 	 	 	 	 	 	 
14216	100001213	2017-06-22	6	 	 	 	Employee 7	Team 8		49.901	67.256	 	 	 	 	 	 	 
14252	100001214	2017-06-22	6	 	 	 	Employee 7	Team 8		40.586	42.772	 	 	 	 	 	 	 
14283	100001215	2017-07-15	7	 	 	 	Employee 7	Team 8		25.101999999999997	20.651	 	 	 	 	 	 	 
14293	100001215	2017-09-15	9	 	 	 	Employee 7	Team 8		31.432	26.239	 	 	 	 	 	 	 
14378	100001223	2017-08-15	8	 	 	 	Employee 7	Team 8		58.763999999999996	59.291000000000004	 	 	 	 	 	 	 
14388	100001223	2017-10-18	10	 	 	 	Employee 7	Team 8		65.55	58.306000000000004	 	 	 	 	 	 	 
14392	100001223	2017-11-08	11	 	 	 	Employee 7	Team 8		52.428000000000004	57.086999999999996	 	 	 	 	 	 	 
14398	100001223	2017-12-12	12	 	 	 	Employee 7	Team 8		65.45	57.725	 	 	 	 	 	 	 
14469	100001227	2017-08-15	8	 	 	 	Employee 7	Team 8		35.871	29.835	 	 	 	 	 	 	 
14479	100001227	2017-10-18	10	 	 	 	Employee 7	Team 8		40.38	36.64	 	 	 	 	 	 	 
14483	100001227	2017-11-08	11	 	 	 	Employee 7	Team 8		26.429000000000002	24.558000000000003	 	 	 	 	 	 	 
14551	100001232	2017-07-26	7	 	 	 	Employee 11	Team 9		46.908	0.0	 	 	 	 	 	 	 
14579	100001235	2017-06-23	6	 	 	 	Employee 11	Team 9		51.628	45.997	 	 	 	 	 	 	 
14601	100001237	2017-06-23	6	 	 	 	Employee 11	Team 9		46.723	25.000999999999998	 	 	 	 	 	 	 
14621	100001238	2017-06-23	6	 	 	 	Employee 11	Team 9		66.337	59.27	 	 	 	 	 	 	 
14639	100001238	2017-10-13	10	 	 	 	Employee 11	Team 9		81.058	79.368	 	 	underdue	 	 	underdue	 
14714	100001254	2017-10-13	10	 	 	 	Employee 11	Team 9	42.632		42.632	 	 	 	 	 	 	 
14731	100001259	2017-10-19	10	 	 	 	Employee 10	Team 9		92.415	96.865	 	 	underdue	 	 	underdue	 
14748	100001262	2017-12-01	12	 	 	 	Employee 10	Team 9		67.471	61.856	 	 	 	 	 	 	 
14773	100001266	2017-05-18	5	 	 	 	Employee 8	Team 9		53.856	60.218999999999994	 	 	 	 	 	 	 
14803	100001266	2017-12-01	12	 	 	 	Employee 8	Team 9		46.265	70.39699999999999	 	 	 	 	 	 	 
14857	100001279	2017-12-01	12	 	 	 	Employee 10	Team 9		97.72200000000001	91.243	 	 	 	 	 	 	 
14883	100001280	2017-10-05	10	 	 	 	Employee 8	Team 9		40.598	43.996	 	 	 	 	 	 	 
