	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
9682	100000878	7/13/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9686	100000878	8/10/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9687	100000878	8/17/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9690	100000878	9/7/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9692	100000878	9/21/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9699	100000878	11/2/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9700	100000878	11/9/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9704	100000878	12/7/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9708	100000879	5/1/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9713	100000879	5/29/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9714	100000879	6/5/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9716	100000879	6/19/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9717	100000879	6/26/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9719	100000879	7/3/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9725	100000879	8/14/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9728	100000879	8/28/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9737	100000879	10/23/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9738	100000879	10/30/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9739	100000879	11/6/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9742	100000879	11/27/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9746	100000879	12/18/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9748	100000880	5/1/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9753	100000880	5/29/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9754	100000880	6/5/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9756	100000880	6/19/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9757	100000880	6/26/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9758	100000880	7/3/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9761	100000880	7/12/2017	7	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9762	100000880	7/13/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9766	100000880	7/26/2017	7	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9769	100000880	8/2/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9771	100000880	8/9/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9772	100000880	8/14/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9773	100000880	8/16/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9777	100000880	8/28/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9780	100000880	9/6/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9782	100000880	9/13/2017	9	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9784	100000880	9/20/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9786	100000880	9/27/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9789	100000880	10/4/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9791	100000880	10/11/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9794	100000880	10/23/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9796	100000880	10/30/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9797	100000880	11/1/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9798	100000880	11/6/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9799	100000880	11/8/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9804	100000880	11/27/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9811	100000880	12/18/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9815	100000881	5/1/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9820	100000881	5/29/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9821	100000881	6/5/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9823	100000881	6/19/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9824	100000881	6/26/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9825	100000881	7/3/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9831	100000881	8/14/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9834	100000881	8/28/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9843	100000881	10/23/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9844	100000881	10/30/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9845	100000881	11/6/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9848	100000881	11/27/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9852	100000881	12/18/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9854	100000882	5/5/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9855	100000883	5/2/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9859	100000883	5/30/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9860	100000883	6/6/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9863	100000883	6/20/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9864	100000883	6/27/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9869	100000883	7/25/2017	7	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9872	100000883	8/15/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9876	100000883	9/5/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9880	100000883	10/3/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9881	100000883	10/10/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9882	100000883	10/17/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9884	100000883	10/31/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9885	100000883	11/7/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9886	100000883	11/14/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9893	100000884	5/5/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9896	100000884	5/19/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9897	100000884	5/22/2017	5	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9899	100000884	6/2/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9900	100000884	6/9/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9901	100000884	6/16/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9904	100000884	7/7/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9905	100000884	7/14/2017	7	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9907	100000884	7/21/2017	7	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9911	100000884	8/11/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9912	100000884	8/18/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9915	100000884	9/8/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9916	100000884	9/15/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9917	100000884	9/22/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9918	100000884	9/29/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9923	100000884	10/27/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9924	100000884	11/3/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9925	100000884	11/10/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9927	100000884	11/24/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9932	100000884	12/29/2017	12	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9933	100000885	5/2/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9937	100000885	5/30/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9938	100000885	6/6/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9941	100000885	6/20/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9942	100000885	6/27/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9943	100000885	6/28/2017	6	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9945	100000885	7/11/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9946	100000885	7/18/2017	7	1	1	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9951	100000885	8/15/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9955	100000885	9/5/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9959	100000885	10/3/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9960	100000885	10/10/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9961	100000885	10/17/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9963	100000885	10/31/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9964	100000885	11/7/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9973	100000886	5/2/2017	5	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9974	100000886	5/9/2017	5	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9975	100000886	5/16/2017	5	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9976	100000886	5/23/2017	5	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9977	100000886	5/30/2017	6	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9978	100000886	6/6/2017	6	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9979	100000886	6/13/2017	6	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9980	100000886	6/20/2017	6	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9981	100000886	6/27/2017	6	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9982	100000886	7/4/2017	7	1	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9983	100000886	7/11/2017	7	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9991	100000886	9/5/2017	9	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9995	100000886	10/3/2017	10	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9996	100000886	10/10/2017	10	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
9997	100000886	10/17/2017	10	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10001	100000886	11/14/2017	11	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10005	100000886	12/12/2017	12	0	 	 	Employee 30	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10013	100000887	6/28/2017	6	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10017	100000887	8/9/2017	8	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10021	100000887	9/20/2017	9	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10029	100000887	11/29/2017	12	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10032	100000889	5/1/2017	5	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10033	100000889	5/15/2017	5	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10037	100000889	6/26/2017	6	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10039	100000889	7/10/2017	7	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10042	100000889	8/7/2017	8	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10051	100000889	11/27/2017	12	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10054	100000892	5/3/2017	5	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10057	100000892	5/24/2017	5	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10058	100000892	5/31/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10059	100000892	6/7/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10078	100000892	8/28/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10082	100000892	9/11/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10083	100000892	9/14/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10084	100000892	9/18/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10085	100000892	9/21/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10094	100000892	10/23/2017	10	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10106	100000892	11/27/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10108	100000892	12/4/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10109	100000892	12/5/2017	12	1	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10110	100000892	12/7/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10114	100000892	12/18/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10125	100000894	8/28/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10127	100000894	9/11/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10128	100000894	9/18/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10133	100000894	10/23/2017	10	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10140	100000894	11/27/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10141	100000894	12/4/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10142	100000894	12/5/2017	12	1	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10143	100000894	12/11/2017	12	1	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10147	100000895	5/1/2017	5	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10151	100000895	5/29/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10152	100000895	6/5/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10154	100000895	6/19/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10156	100000895	6/26/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10157	100000895	7/3/2017	7	1	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10166	100000895	8/28/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10168	100000895	9/11/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10169	100000895	9/18/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10176	100000895	10/23/2017	10	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10183	100000895	11/27/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10184	100000895	12/4/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10185	100000895	12/5/2017	12	1	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10190	100000896	5/5/2017	5	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10192	100000896	5/19/2017	5	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10194	100000896	6/2/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10195	100000896	6/9/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10196	100000896	6/16/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10197	100000896	6/23/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10199	100000896	6/30/2017	6	1	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10200	100000896	7/7/2017	7	1	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10201	100000896	7/14/2017	7	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10208	100000896	9/1/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10209	100000896	9/8/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10210	100000896	9/15/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10211	100000896	9/22/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10213	100000896	9/29/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10214	100000896	10/6/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10215	100000896	10/13/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10216	100000896	10/20/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10217	100000896	10/27/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10218	100000896	10/29/2017	11	1	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10219	100000896	11/3/2017	11	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10220	100000896	11/10/2017	11	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10228	100000896	12/29/2017	12	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
10229	100000901	5/2/2017	5	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10234	100000901	5/16/2017	5	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10241	100000901	6/6/2017	6	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10245	100000901	6/15/2017	6	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10248	100000901	6/21/2017	6	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10255	100000901	7/13/2017	7	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10264	100000901	8/8/2017	8	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10265	100000901	8/10/2017	8	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10266	100000901	8/15/2017	8	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10267	100000901	8/17/2017	8	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10271	100000901	8/31/2017	9	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10276	100000901	9/14/2017	9	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10283	100000901	10/3/2017	10	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10294	100000901	11/2/2017	11	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10297	100000901	11/9/2017	11	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10303	100000901	11/28/2017	12	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10304	100000901	11/30/2017	12	0	 	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10308	100000901	12/14/2017	12	1	1	 	Employee 43	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10314	100000902	5/1/2017	5	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10319	100000902	5/15/2017	5	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10320	100000902	5/18/2017	5	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10329	100000902	6/19/2017	6	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10331	100000902	6/26/2017	6	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10333	100000902	7/3/2017	7	1	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10334	100000902	7/6/2017	7	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10342	100000902	7/31/2017	8	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10343	100000902	8/3/2017	8	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10350	100000902	8/28/2017	9	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10367	100000902	10/23/2017	10	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10369	100000902	10/30/2017	11	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10370	100000902	11/2/2017	11	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10372	100000902	11/9/2017	11	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10380	100000902	11/30/2017	12	0	 	 	Employee 41	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10390	100000903	5/1/2017	5	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10399	100000903	5/29/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10400	100000903	6/1/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10401	100000903	6/5/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10402	100000903	6/8/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10403	100000903	6/12/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10405	100000903	6/19/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10407	100000903	6/26/2017	6	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10410	100000903	7/6/2017	7	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10426	100000903	8/28/2017	9	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10442	100000903	10/23/2017	10	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10445	100000903	11/2/2017	11	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
10447	100000903	11/9/2017	11	0	 	 	Employee 42	Team 1	 	 	 	 	 	 	 	 	 	 	 	 
