XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
14929	100001283	2017-05-16	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14930	100001283	2017-05-23	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14931	100001283	2017-05-30	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14935	100001283	2017-06-20	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14943	100001283	2017-08-15	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14968	100001284	2017-05-05	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14969	100001284	2017-07-07	7	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14975	100001284	2017-08-18	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14978	100001284	2017-09-08	9	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14986	100001284	2017-11-03	11	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14993	100001284	2017-12-29	12	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14994	100001287	2017-05-01	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14995	100001287	2017-05-08	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14996	100001287	2017-05-15	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14997	100001287	2017-05-22	5	0	 	 	Employee 8	Team 9		39.041		 	 	underdue	 	 	underdue	 
14998	100001287	2017-05-29	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
14999	100001287	2017-06-05	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15003	100001287	2017-06-26	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15010	100001287	2017-08-14	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15012	100001287	2017-08-28	9	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15020	100001287	2017-10-23	10	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15022	100001287	2017-11-06	11	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15030	100001288	2017-05-04	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15031	100001288	2017-05-11	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15032	100001288	2017-05-18	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15033	100001288	2017-05-25	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15035	100001288	2017-06-01	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15039	100001288	2017-06-22	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15041	100001288	2017-07-06	7	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15048	100001288	2017-08-17	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15068	100001290	2017-05-01	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15069	100001290	2017-05-08	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15070	100001290	2017-05-15	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15071	100001290	2017-05-22	5	0	 	 	Employee 8	Team 9		14.045		 	 	underdue	 	 	underdue	 
15072	100001290	2017-05-29	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15073	100001290	2017-06-05	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15077	100001290	2017-06-26	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15084	100001290	2017-08-14	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15086	100001290	2017-08-28	9	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15094	100001290	2017-10-23	10	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15096	100001290	2017-11-06	11	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15104	100001292	2017-05-04	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15105	100001294	2017-05-10	5	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15106	100001294	2017-05-24	5	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15108	100001294	2017-06-21	6	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15109	100001296	2017-07-05	7	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15115	100001296	2017-08-16	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15120	100001296	2017-09-20	9	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15124	100001296	2017-10-11	10	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15128	100001296	2017-11-08	11	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15136	100001297	2017-07-13	7	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15137	100001298	2017-05-02	5	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15138	100001298	2017-05-09	5	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15139	100001298	2017-05-16	5	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15140	100001298	2017-05-23	5	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15141	100001298	2017-05-30	6	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15144	100001298	2017-06-20	6	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15147	100001298	2017-07-18	7	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15149	100001298	2017-07-25	7	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15152	100001298	2017-08-08	8	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15154	100001298	2017-08-15	8	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15158	100001298	2017-09-12	9	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15162	100001298	2017-10-03	10	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15163	100001298	2017-10-10	10	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15165	100001298	2017-10-24	10	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15167	100001298	2017-10-31	11	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15169	100001298	2017-11-07	11	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15171	100001298	2017-11-14	11	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15174	100001298	2017-11-28	12	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15175	100001298	2017-12-05	12	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15178	100001298	2017-12-19	12	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15180	100001298	2017-12-26	12	0	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
15182	100001299	2017-05-05	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15183	100001299	2017-05-12	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15184	100001299	2017-05-19	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15185	100001299	2017-05-26	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15186	100001299	2017-06-02	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15190	100001299	2017-06-23	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15192	100001299	2017-07-07	7	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15199	100001299	2017-08-18	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15202	100001299	2017-09-08	9	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15210	100001299	2017-11-03	11	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15217	100001299	2017-12-29	12	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15218	100001300	2017-05-05	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15219	100001300	2017-05-12	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15220	100001300	2017-05-19	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15221	100001300	2017-05-26	5	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15222	100001300	2017-06-02	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15226	100001300	2017-06-23	6	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15228	100001300	2017-07-07	7	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15235	100001300	2017-08-18	8	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15238	100001300	2017-09-08	9	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15246	100001300	2017-11-03	11	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15253	100001300	2017-12-29	12	0	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
15255	100001303	2017-07-12	7	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15259	100001303	2017-08-02	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15260	100001303	2017-08-09	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15267	100001303	2017-09-20	9	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15270	100001303	2017-10-11	10	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15277	100001303	2017-11-29	12	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15282	100001304	2017-07-12	7	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15285	100001304	2017-08-09	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15288	100001304	2017-09-20	9	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15293	100001304	2017-11-29	12	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15296	100001306	2017-05-04	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15297	100001309	2017-05-04	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15298	100001312	2017-05-04	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15302	100001312	2017-06-01	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15303	100001312	2017-06-08	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15308	100001312	2017-07-13	7	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15312	100001312	2017-08-03	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15313	100001312	2017-08-10	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15321	100001312	2017-10-05	10	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15336	100001313	2017-08-07	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15347	100001315	2017-05-04	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15351	100001315	2017-06-01	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15352	100001315	2017-06-08	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15357	100001315	2017-07-13	7	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15361	100001315	2017-08-03	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15362	100001315	2017-08-10	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15370	100001315	2017-10-05	10	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15383	100001317	2017-05-02	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15386	100001317	2017-05-30	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15390	100001317	2017-08-08	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15392	100001317	2017-09-05	9	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15402	100001318	2017-05-02	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15405	100001318	2017-05-30	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15412	100001318	2017-08-01	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15413	100001318	2017-08-08	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15417	100001318	2017-09-05	9	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15434	100001319	2017-05-05	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15438	100001319	2017-06-02	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15439	100001319	2017-06-09	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15444	100001319	2017-07-14	7	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15448	100001319	2017-08-04	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15449	100001319	2017-08-11	8	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15453	100001319	2017-09-08	9	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15461	100001319	2017-11-03	11	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15468	100001319	2017-12-29	12	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15469	100001320	2017-05-03	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15472	100001320	2017-05-24	5	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15473	100001320	2017-05-31	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15474	100001320	2017-06-07	6	0	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
15478	100001322	2017-05-01	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15486	100001322	2017-06-26	6	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15496	100001322	2017-08-28	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15497	100001322	2017-09-04	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15499	100001322	2017-09-11	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15500	100001322	2017-09-18	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15501	100001322	2017-09-25	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15503	100001322	2017-10-02	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15505	100001322	2017-10-09	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15507	100001322	2017-10-16	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15509	100001322	2017-10-23	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15511	100001322	2017-11-06	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15523	100001323	2017-08-29	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15524	100001323	2017-09-12	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15525	100001323	2017-09-26	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15527	100001323	2017-10-10	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15541	100001324	2017-08-04	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15542	100001324	2017-08-18	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15543	100001324	2017-09-01	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15544	100001324	2017-09-15	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15545	100001324	2017-09-29	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15547	100001324	2017-10-13	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15548	100001324	2017-10-27	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15549	100001325	2017-05-02	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15554	100001325	2017-09-05	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15556	100001325	2017-09-19	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15557	100001325	2017-10-03	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15559	100001325	2017-10-17	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15565	100001327	2017-05-02	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15574	100001332	2017-05-01	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15582	100001332	2017-08-28	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15583	100001332	2017-09-04	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15584	100001332	2017-09-11	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15585	100001332	2017-09-18	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15586	100001332	2017-09-25	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15588	100001332	2017-10-02	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15590	100001332	2017-10-09	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15592	100001332	2017-10-16	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15593	100001332	2017-10-23	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15595	100001332	2017-11-06	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15604	100001333	2017-05-01	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15606	100001334	2017-05-01	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15615	100001334	2017-08-28	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15616	100001334	2017-09-04	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15617	100001334	2017-09-11	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15618	100001334	2017-09-18	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15619	100001334	2017-09-25	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15621	100001334	2017-10-02	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15623	100001334	2017-10-09	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15625	100001334	2017-10-16	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15627	100001334	2017-10-23	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15629	100001334	2017-11-06	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15638	100001335	2017-05-01	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15642	100001335	2017-06-26	6	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15643	100001335	2017-07-12	7	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15648	100001335	2017-09-06	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15649	100001335	2017-09-20	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15651	100001335	2017-10-18	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15659	100001337	2017-05-19	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15661	100001337	2017-06-02	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15663	100001337	2017-06-16	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15664	100001337	2017-06-23	6	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15670	100001337	2017-08-03	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15671	100001337	2017-08-10	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15672	100001337	2017-08-17	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15673	100001337	2017-08-24	8	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15674	100001337	2017-08-31	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15675	100001337	2017-09-07	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15676	100001337	2017-09-14	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15677	100001337	2017-09-21	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15678	100001337	2017-09-28	9	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15680	100001337	2017-10-05	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15682	100001337	2017-10-12	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15683	100001337	2017-10-19	10	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15689	100001337	2017-11-30	12	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15699	100001344	2017-05-24	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15703	100001344	2017-06-21	6	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15714	100001344	2017-08-28	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15715	100001344	2017-09-04	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15717	100001344	2017-09-11	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15718	100001344	2017-09-18	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15719	100001344	2017-09-25	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15721	100001344	2017-10-02	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15723	100001344	2017-10-09	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15725	100001344	2017-10-16	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15727	100001344	2017-10-23	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15729	100001344	2017-11-06	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15733	100001344	2017-11-27	12	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15739	100001348	2017-05-05	5	0	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
15741	100001355	2017-07-13	7	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15749	100001355	2017-08-31	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15750	100001355	2017-09-07	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15751	100001355	2017-09-14	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15752	100001355	2017-09-21	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15754	100001355	2017-10-05	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15756	100001355	2017-10-12	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15757	100001355	2017-10-19	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15761	100001355	2017-11-16	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15771	100001356	2017-05-24	5	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15775	100001356	2017-06-21	6	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15778	100001357	2017-07-14	7	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15784	100001357	2017-08-25	8	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15785	100001357	2017-09-01	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15786	100001357	2017-09-08	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15787	100001357	2017-09-15	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15788	100001357	2017-09-22	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15789	100001357	2017-09-29	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15791	100001357	2017-10-06	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15793	100001357	2017-10-13	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15796	100001357	2017-11-03	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15797	100001357	2017-11-10	11	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15812	100001368	2017-08-29	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15813	100001368	2017-09-12	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15814	100001368	2017-09-26	9	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15816	100001368	2017-10-10	10	0	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
15833	100001372	2017-06-22	6	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15837	100001372	2017-07-19	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15838	100001372	2017-07-26	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15839	100001372	2017-08-02	8	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15848	100001372	2017-10-04	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15849	100001372	2017-10-11	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15861	100001372	2017-12-20	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15863	100001375	2017-05-01	5	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15871	100001376	2017-06-22	6	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15874	100001376	2017-07-17	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15875	100001376	2017-07-24	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15880	100001376	2017-08-28	9	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15884	100001376	2017-09-25	9	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15885	100001376	2017-10-02	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15888	100001376	2017-10-23	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15890	100001376	2017-11-06	11	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15896	100001376	2017-12-18	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15898	100001377	2017-05-05	5	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15899	100001378	2017-05-05	5	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15901	100001378	2017-07-18	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15902	100001378	2017-07-25	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15914	100001378	2017-10-03	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15926	100001378	2017-12-12	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15927	100001378	2017-12-19	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15929	100001381	2017-05-01	5	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15937	100001381	2017-06-26	6	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15940	100001381	2017-07-13	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15941	100001381	2017-07-20	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15942	100001381	2017-07-27	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15952	100001381	2017-10-05	10	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15963	100001381	2017-12-21	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15964	100001381	2017-12-28	12	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15972	100001382	2017-06-22	6	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15975	100001382	2017-07-13	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15976	100001382	2017-07-20	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
15977	100001382	2017-07-27	7	0	 	 	Employee 2	Team 10				 	 	 	 	 	 	 
