XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
818	100000220	2017-10-20	10	 	 	1	Employee 26	Team 5	100.4		92.281	 	 	 	 	 	 	 
828	100000220	2017-12-15	12	 	 	1	Employee 26	Team 5	100.4		94.305	 	 	 	 	 	 	 
830	100000220	2017-12-22	12	 	 	1	Employee 26	Team 5	100.4		94.305	 	 	 	 	 	 	 
851	100000222	2017-06-30	6	 	 	1	Employee 29	Team 5	56.549		48.216	 	 	 	 	 	 	 
865	100000222	2017-09-29	9	 	 	1	Employee 29	Team 5	86.965		70.085	 	 	 	 	 	 	 
918	100000224	2017-07-27	7	 	 	1	Employee 30	Team 5	78.2		62.408	 	 	 	 	 	 	 
922	100000224	2017-08-16	8	 	 	1	Employee 30	Team 5	46.778999999999996		54.942	 	 	 	 	 	 	 
948	100000225	2017-05-26	5	 	 	1	Employee 43	Team 1	76.38600000000002		69.186	 	 	 	 	 	 	 
978	100000225	2017-11-24	11	 	 	1	Employee 43	Team 1	79.143		80.62899999999998	 	 	 	 	 	 	 
999	100000227	2017-07-28	7	 	 	1	Employee 48	Team 4	82.26299999999998		71.303	 	 	 	 	 	 	 
1037	100000228	2017-07-28	7	 	 	1	Employee 48	Team 4	89.463		80.921	 	 	 	 	 	 	 
1086	100000229	2017-10-20	10	 	 	1	Employee 49	Team 4	91.588		88.721	 	 	 	 	 	 	 
1088	100000229	2017-10-24	10	 	 	1	Employee 49	Team 4	91.588		88.721	 	 	 	 	 	 	 
1089	100000229	2017-10-26	10	 	 	1	Employee 49	Team 4	91.588		88.721	 	 	 	 	 	 	 
1090	100000229	2017-10-27	10	 	 	1	Employee 49	Team 4	91.588		88.721	 	 	 	 	 	 	 
1095	100000229	2017-11-22	11	 	 	1	Employee 49	Team 4	91.963		87.835	 	 	 	 	 	 	 
1101	100000229	2017-12-26	12	 	 	1	Employee 49	Team 4	89.225		85.757	 	 	 	 	 	 	 
1102	100000229	2017-12-28	12	 	 	1	Employee 49	Team 4	91.025		85.757	 	 	 	 	 	 	 
1103	100000229	2017-12-29	12	 	 	1	Employee 49	Team 4	91.025		85.757	 	 	 	 	 	 	 
1129	100000230	2017-10-20	10	 	 	1	Employee 49	Team 4	81.929		75.317	 	 	 	 	 	 	 
1130	100000230	2017-10-24	10	 	 	1	Employee 49	Team 4	81.929		75.317	 	 	 	 	 	 	 
1132	100000230	2017-10-26	10	 	 	1	Employee 49	Team 4	83.054		75.317	 	 	 	 	 	 	 
1133	100000230	2017-10-27	10	 	 	1	Employee 49	Team 4	83.054		75.317	 	 	 	 	 	 	 
1142	100000230	2017-12-26	12	 	 	1	Employee 49	Team 4	83.133		78.676	 	 	 	 	 	 	 
1144	100000230	2017-12-28	12	 	 	1	Employee 49	Team 4	83.133		78.676	 	 	 	 	 	 	 
1145	100000230	2017-12-29	12	 	 	1	Employee 49	Team 4	83.133		78.676	 	 	 	 	 	 	 
1222	100000242	2017-11-24	11	 	 	1	Employee 48	Team 4	59.396		48.303000000000004	 	 	 	 	 	 	 
1239	100000243	2017-07-28	7	 	 	1	Employee 48	Team 4	45.352		45.79600000000001	 	 	 	 	 	 	 
1314	100000245	2017-10-16	10	 	 	1	Employee 46	Team 4	88.15		83.354	 	 	 	 	 	 	 
1417	100000252	2017-06-22	6	 	 	1	Employee 45	Team 4	90.516		90.516	 	 	 	 	 	 	 
1422	100000252	2017-07-28	7	 	 	1	Employee 45	Team 4	88.897		86.98200000000001	 	 	 	 	 	 	 
1460	100000253	2017-07-28	7	 	 	1	Employee 45	Team 4	84.68299999999998		84.912	 	 	 	 	 	 	 
1584	100000260	2017-10-26	10	 	 	1	Employee 49	Team 4	95.75		95.75	 	 	 	 	 	 	 
1589	100000260	2017-12-26	12	 	 	1	Employee 49	Team 4	95.75		95.75	 	 	 	 	 	 	 
1590	100000260	2017-12-28	12	 	 	1	Employee 49	Team 4	95.75		95.75	 	 	 	 	 	 	 
1591	100000260	2017-12-29	12	 	 	1	Employee 49	Team 4	95.75		95.75	 	 	 	 	 	 	 
1703	100000280	2017-05-08	5	 	 	1	Employee 39	Team 6	61.553000000000004		59.071999999999996	 	 	 	 	 	 	 
1722	100000280	2017-12-15	12	 	 	1	Employee 39	Team 6	67.755		51.895	 	 	 	 	 	 	 
1724	100000280	2017-12-28	12	 	 	1	Employee 39	Team 6	51.135		51.895	 	 	 	 	 	 	 
1790	100000286	2017-12-28	12	 	 	1	Employee 38	Team 6	78.671		77.874	 	 	 	 	 	 	 
1887	100000299	2017-10-05	10	 	 	1	Employee 34	Team 6	98.6		98.6	 	 	 	 	 	 	 
1920	100000302	2017-09-29	9	 	 	1	Employee 37	Team 6	100.0		64.933	 	 	 	 	 	 	 
1956	100000303	2017-09-29	9	 	 	1	Employee 37	Team 6	86.7		56.032	 	 	 	 	 	 	 
2038	100000310	2017-12-27	12	 	 	1	Employee 37	Team 6	56.981		56.981	 	 	 	 	 	 	 
2039	100000310	2017-12-28	12	 	 	1	Employee 37	Team 6	56.981		56.981	 	 	 	 	 	 	 
2273	100000320	2017-06-30	6	 	 	1	Employee 14	Team 8	85.613		84.824	 	 	 	 	 	 	 
4340	100000457	2017-09-07	9	 	 	1	Employee 9	Team 9	70.71300000000002		68.83	 	 	 	 	 	 	 
4936	100000487	2017-10-20	10	 	 	1	Employee 31	Team 10	72.617		72.617	 	 	 	 	 	 	 
5103	100000496	2017-07-28	7	 	 	1	Employee 4	Team 10	86.12799999999999		84.071	 	 	 	 	 	 	 
5582	100000518	2017-07-28	7	 	 	1	Employee 4	Team 10	87.675		84.01899999999998	 	 	 	 	 	 	 
7271	100000637	2017-11-24	11	 	 	1	Employee 18	Team 13	73.294		65.085	 	 	 	 	 	 	 
7416	100000643	2017-11-24	11	 	 	1	Employee 18	Team 13	71.597		59.316	 	 	 	 	 	 	 
7497	100000646	2017-11-24	11	 	 	1	Employee 18	Team 13	76.518		70.944	 	 	 	 	 	 	 
7817	100000713	2017-06-29	6	 	 	1	Employee 19	Team 13	83.971		76.862	 	 	 	 	 	 	 
8098	100000730	2017-11-24	11	 	 	1	Employee 18	Team 13	62.635		60.733999999999995	 	 	 	 	 	 	 
8253	100000735	2017-11-23	11	 	 	1	Employee 18	Team 13	52.613		45.243	 	 	 	 	 	 	 
8559	100000802	2017-08-25	8	 	 	1	Employee 55	Team 11	53.303999999999995		48.93	 	 	 	 	 	 	 
8741	100000810	2017-10-20	10	 	 	1	Employee 26	Team 5	99.686		99.686	 	 	 	 	 	 	 
8779	100000811	2017-10-20	10	 	 	1	Employee 26	Team 5	82.7		82.7	 	 	 	 	 	 	 
8789	100000811	2017-12-22	12	 	 	1	Employee 26	Team 5	95.9		93.5	 	 	 	 	 	 	 
8790	100000811	2017-12-25	12	 	 	1	Employee 26	Team 5	100.4		93.5	 	 	 	 	 	 	 
8825	100000812	2017-12-25	12	 	 	1	Employee 26	Team 5	89.9		77.155	 	 	 	 	 	 	 
8939	100000827	2017-07-28	7	 	 	1	Employee 26	Team 5	94.4		86.126	 	 	 	 	 	 	 
8969	100000833	2017-05-26	5	 	 	1	Employee 43	Team 1	62.113		56.881	 	 	 	 	 	 	 
8999	100000833	2017-11-24	11	 	 	1	Employee 43	Team 1	67.432		61.468999999999994	 	 	 	 	 	 	 
9044	100000834	2017-12-22	12	 	 	1	Employee 27	Team 5	87.20200000000001		66.12100000000001	 	 	 	 	 	 	 
9054	100000839	2017-06-28	6	 	 	1	Employee 27	Team 5	89.741		89.741	 	 	 	 	 	 	 
9089	100000842	2017-06-29	6	 	 	1	Employee 43	Team 1	72.63600000000002		72.63600000000002	 	 	 	 	 	 	 
9114	100000846	2017-06-28	6	 	 	1	Employee 27	Team 5	64.889		64.889	 	 	 	 	 	 	 
9171	100000847	2017-11-10	11	 	 	1	Employee 27	Team 5	65.975		50.51300000000001	 	 	 	 	 	 	 
9175	100000847	2017-11-21	11	 	 	1	Employee 27	Team 5	67.343		50.51300000000001	 	 	 	 	 	 	 
9183	100000848	2017-07-13	7	 	 	1	Employee 27	Team 5	57.586999999999996		53.38800000000001	 	 	 	 	 	 	 
9204	100000848	2017-11-17	11	 	 	1	Employee 27	Team 5	72.717		50.003	 	 	 	 	 	 	 
9206	100000848	2017-11-21	11	 	 	1	Employee 27	Team 5	71.217		50.003	 	 	 	 	 	 	 
9211	100000848	2017-12-22	12	 	 	1	Employee 27	Team 5	67.8		54.258	 	 	 	 	 	 	 
9226	100000849	2017-07-13	7	 	 	1	Employee 27	Team 5	52.563		46.468999999999994	 	 	 	 	 	 	 
9248	100000849	2017-11-22	11	 	 	1	Employee 27	Team 5	72.38		30.449	 	 	 	 	 	 	 
9253	100000849	2017-12-22	12	 	 	1	Employee 27	Team 5	70.88		51.089	 	 	 	 	 	 	 
9255	100000849	2017-12-28	12	 	 	1	Employee 27	Team 5	79.88		51.089	 	 	 	 	 	 	 
9298	100000852	2017-06-29	6	 	 	1	Employee 43	Team 1	72.63600000000002		45.028	 	 	 	 	 	 	 
9310	100000852	2017-10-27	10	 	 	1	Employee 43	Team 1	72.63600000000002		72.13	 	 	 	 	 	 	 
9322	100000853	2017-06-29	6	 	 	1	Employee 43	Team 1	72.63600000000002		52.31	 	 	 	 	 	 	 
9636	100000874	2017-09-29	9	 	 	1	Employee 42	Team 1	89.506		82.029	 	 	 	 	 	 	 
9645	100000874	2017-11-24	11	 	 	1	Employee 42	Team 1	94.09200000000001		93.3	 	 	 	 	 	 	 
9722	100000879	2017-06-30	6	 	 	1	Employee 29	Team 5	50.163999999999994		49.038999999999994	 	 	 	 	 	 	 
9731	100000879	2017-08-25	8	 	 	1	Employee 29	Team 5	87.426		59.306000000000004	 	 	 	 	 	 	 
9737	100000879	2017-09-29	9	 	 	1	Employee 29	Team 5	79.441		63.096000000000004	 	 	 	 	 	 	 
9780	100000880	2017-08-25	8	 	 	1	Employee 29	Team 5	75.21		65.509	 	 	 	 	 	 	 
9791	100000880	2017-09-29	9	 	 	1	Employee 29	Team 5	88.213		69.932	 	 	 	 	 	 	 
10029	100000887	2017-10-27	10	 	 	1	Employee 43	Team 1	72.63600000000002		72.13	 	 	 	 	 	 	 
10032	100000887	2017-11-24	11	 	 	1	Employee 43	Team 1	72.63600000000002		72.63600000000002	 	 	 	 	 	 	 
10042	100000889	2017-06-29	6	 	 	1	Employee 43	Team 1	72.63600000000002		45.028	 	 	 	 	 	 	 
10148	100000894	2017-12-14	12	 	 	1	Employee 28	Team 5	67.62		63.62	 	 	 	 	 	 	 
10176	100000895	2017-09-29	9	 	 	1	Employee 28	Team 5	64.456		61.468999999999994	 	 	 	 	 	 	 
10191	100000895	2017-12-14	12	 	 	1	Employee 28	Team 5	81.456		70.206	 	 	 	 	 	 	 
10202	100000896	2017-06-28	6	 	 	1	Employee 27	Team 5	76.083		76.083	 	 	 	 	 	 	 
10216	100000896	2017-09-25	9	 	 	1	Employee 27	Team 5	20.354		20.354	 	 	 	 	 	 	 
10226	100000896	2017-11-20	11	 	 	1	Employee 27	Team 5	73.05		75.275	 	 	 	 	 	 	 
10227	100000896	2017-11-21	11	 	 	1	Employee 27	Team 5	88.4		75.275	 	 	 	 	 	 	 
10296	100000901	2017-10-27	10	 	 	1	Employee 43	Team 1	94.68		91.036	 	 	 	 	 	 	 
10306	100000901	2017-11-24	11	 	 	1	Employee 43	Team 1	84.493		74.275	 	 	 	 	 	 	 
10382	100000902	2017-11-24	11	 	 	1	Employee 41	Team 1	79.405		79.405	 	 	 	 	 	 	 
10393	100000902	2017-12-29	12	 	 	1	Employee 41	Team 1	94.1		84.652	 	 	 	 	 	 	 
10499	100000908	2017-11-24	11	 	 	1	Employee 42	Team 1	73.818		73.818	 	 	 	 	 	 	 
10519	100000909	2017-11-24	11	 	 	1	Employee 42	Team 1	72.63600000000002		72.63600000000002	 	 	 	 	 	 	 
10536	100000910	2017-07-28	7	 	 	1	Employee 45	Team 4	83.566		81.226	 	 	 	 	 	 	 
10554	100000910	2017-11-24	11	 	 	1	Employee 45	Team 4	84.645		84.411	 	 	 	 	 	 	 
10573	100000911	2017-07-28	7	 	 	1	Employee 45	Team 4	78.186		68.10600000000001	 	 	 	 	 	 	 
10653	100000916	2017-11-22	11	 	 	1	Employee 45	Team 4	65.6		64.85	 	 	 	 	 	 	 
10683	100000919	2017-11-23	11	 	 	1	Employee 45	Team 4	92.415		92.415	 	 	 	 	 	 	 
10722	100000924	2017-06-22	6	 	 	1	Employee 45	Team 4	78.75		78.75	 	 	 	 	 	 	 
10803	100000931	2017-11-23	11	 	 	1	Employee 45	Team 4	74.5		74.5	 	 	 	 	 	 	 
10867	100000936	2017-09-28	9	 	 	1	Employee 49	Team 4	40.992		33.792	 	 	 	 	 	 	 
10871	100000936	2017-10-20	10	 	 	1	Employee 49	Team 4	39.783		34.111	 	 	 	 	 	 	 
10873	100000936	2017-10-26	10	 	 	1	Employee 49	Team 4	39.783		34.111	 	 	 	 	 	 	 
10878	100000936	2017-11-22	11	 	 	1	Employee 49	Team 4	40.88800000000001		35.575	 	 	 	 	 	 	 
10884	100000936	2017-12-26	12	 	 	1	Employee 49	Team 4	40.325		38.705	 	 	 	 	 	 	 
10885	100000936	2017-12-27	12	 	 	1	Employee 49	Team 4	40.325		38.705	 	 	 	 	 	 	 
10886	100000936	2017-12-28	12	 	 	1	Employee 49	Team 4	41.658		38.705	 	 	 	 	 	 	 
10887	100000936	2017-12-29	12	 	 	1	Employee 49	Team 4	41.658		38.705	 	 	 	 	 	 	 
10910	100000937	2017-10-25	10	 	 	1	Employee 49	Team 4	94.0		94.0	 	 	 	 	 	 	 
10912	100000937	2017-10-27	10	 	 	1	Employee 49	Team 4	94.0		94.0	 	 	 	 	 	 	 
10921	100000937	2017-12-26	12	 	 	1	Employee 49	Team 4	93.2		92.6	 	 	 	 	 	 	 
10923	100000937	2017-12-29	12	 	 	1	Employee 49	Team 4	93.2		92.6	 	 	 	 	 	 	 
10951	100000938	2017-10-24	10	 	 	1	Employee 49	Team 4	98.5		97.525	 	 	 	 	 	 	 
10953	100000938	2017-10-27	10	 	 	1	Employee 49	Team 4	98.5		97.525	 	 	 	 	 	 	 
10963	100000938	2017-12-29	12	 	 	1	Employee 49	Team 4	97.56200000000001		96.95299999999999	 	 	 	 	 	 	 
10989	100000940	2017-10-24	10	 	 	1	Employee 49	Team 4	80.04899999999998		75.46	 	 	 	 	 	 	 
10990	100000940	2017-10-25	10	 	 	1	Employee 49	Team 4	80.04899999999998		75.46	 	 	 	 	 	 	 
11000	100000940	2017-12-27	12	 	 	1	Employee 49	Team 4	76.372		75.328	 	 	 	 	 	 	 
11002	100000940	2017-12-29	12	 	 	1	Employee 49	Team 4	77.975		75.328	 	 	 	 	 	 	 
11028	100000942	2017-10-24	10	 	 	1	Employee 49	Team 4	93.40799999999999		90.079	 	 	 	 	 	 	 
11030	100000942	2017-10-26	10	 	 	1	Employee 49	Team 4	93.40799999999999		90.079	 	 	 	 	 	 	 
11031	100000942	2017-10-27	10	 	 	1	Employee 49	Team 4	93.40799999999999		90.079	 	 	 	 	 	 	 
11041	100000942	2017-12-28	12	 	 	1	Employee 49	Team 4	93.346		92.867	 	 	 	 	 	 	 
11042	100000942	2017-12-29	12	 	 	1	Employee 49	Team 4	93.346		92.867	 	 	 	 	 	 	 
11103	100000944	2017-10-25	10	 	 	1	Employee 49	Team 4	95.186		93.37700000000001	 	 	 	 	 	 	 
11138	100000945	2017-09-29	9	 	 	1	Employee 49	Team 4	50.357		34.914	 	 	 	 	 	 	 
11186	100000946	2017-12-26	12	 	 	1	Employee 49	Team 4	75.417		69.03	 	 	 	 	 	 	 
11187	100000946	2017-12-27	12	 	 	1	Employee 49	Team 4	75.417		69.03	 	 	 	 	 	 	 
11189	100000946	2017-12-29	12	 	 	1	Employee 49	Team 4	75.417		69.03	 	 	 	 	 	 	 
11216	100000948	2017-10-26	10	 	 	1	Employee 49	Team 4	42.62		42.62	 	 	 	 	 	 	 
11226	100000948	2017-12-28	12	 	 	1	Employee 49	Team 4	50.758		44.71	 	 	 	 	 	 	 
11227	100000948	2017-12-29	12	 	 	1	Employee 49	Team 4	50.758		44.71	 	 	 	 	 	 	 
11251	100000950	2017-09-29	9	 	 	1	Employee 49	Team 4	36.525		22.115	 	 	 	 	 	 	 
11271	100000953	2017-06-20	6	 	 	1	Employee 41	Team 1	73.818		63.358999999999995	 	 	 	 	 	 	 
11272	100000953	2017-06-21	6	 	 	1	Employee 41	Team 1	73.818		63.358999999999995	 	 	 	 	 	 	 
11292	100000954	2017-06-21	6	 	 	1	Employee 41	Team 1	73.818		59.87300000000001	 	 	 	 	 	 	 
11340	100000955	2017-12-19	12	 	 	1	Employee 49	Team 4	94.98299999999999		95.189	 	 	 	 	 	 	 
11342	100000955	2017-12-26	12	 	 	1	Employee 49	Team 4	95.87200000000001		95.189	 	 	 	 	 	 	 
11343	100000955	2017-12-28	12	 	 	1	Employee 49	Team 4	95.87200000000001		95.189	 	 	 	 	 	 	 
11380	100000958	2017-09-28	9	 	 	1	Employee 49	Team 4	74.039		66.839	 	 	 	 	 	 	 
11385	100000958	2017-10-24	10	 	 	1	Employee 49	Team 4	83.348		78.83	 	 	 	 	 	 	 
11386	100000958	2017-10-26	10	 	 	1	Employee 49	Team 4	84.473		78.83	 	 	 	 	 	 	 
11391	100000958	2017-11-22	11	 	 	1	Employee 49	Team 4	85.84		78.545	 	 	 	 	 	 	 
11397	100000958	2017-12-28	12	 	 	1	Employee 49	Team 4	87.444		84.55	 	 	 	 	 	 	 
11415	100000959	2017-10-26	10	 	 	1	Employee 49	Team 4	70.458		60.475	 	 	 	 	 	 	 
11425	100000959	2017-12-28	12	 	 	1	Employee 49	Team 4	84.117		75.558	 	 	 	 	 	 	 
11426	100000959	2017-12-29	12	 	 	1	Employee 49	Team 4	84.117		75.558	 	 	 	 	 	 	 
11567	100000967	2017-12-21	12	 	 	1	Employee 46	Team 4	78.28		68.449	 	 	 	 	 	 	 
11608	100000971	2017-06-20	6	 	 	1	Employee 41	Team 1	73.818		36.909	 	 	 	 	 	 	 
11672	100000975	2017-12-28	12	 	 	1	Employee 48	Team 4	78.167		79.051	 	 	 	 	 	 	 
11706	100000976	2017-11-22	11	 	 	1	Employee 48	Team 4	56.0		48.667	 	 	 	 	 	 	 
11713	100000976	2017-12-28	12	 	 	1	Employee 48	Team 4	53.0		53.9	 	 	 	 	 	 	 
11792	100000986	2017-06-20	6	 	 	1	Employee 41	Team 1	73.818		63.358999999999995	 	 	 	 	 	 	 
11793	100000986	2017-06-21	6	 	 	1	Employee 41	Team 1	73.818		63.358999999999995	 	 	 	 	 	 	 
11877	100000991	2017-06-20	6	 	 	1	Employee 41	Team 1	73.818		57.083999999999996	 	 	 	 	 	 	 
11878	100000991	2017-06-21	6	 	 	1	Employee 41	Team 1	73.818		57.083999999999996	 	 	 	 	 	 	 
12004	100000993	2017-12-29	12	 	 	1	Employee 41	Team 1	85.91		73.35300000000002	 	 	 	 	 	 	 
12355	100001018	2017-12-22	12	 	 	1	Employee 39	Team 6	68.748		55.805	 	 	 	 	 	 	 
12403	100001022	2017-12-22	12	 	 	1	Employee 39	Team 6	72.646		51.998999999999995	 	 	 	 	 	 	 
12587	100001041	2017-09-29	9	 	 	1	Employee 39	Team 6	70.161		22.651	 	 	 	 	 	 	 
12648	100001047	2017-10-05	10	 	 	1	Employee 40	Team 6	45.9		45.9	 	 	 	 	 	 	 
12828	100001086	2017-12-21	12	 	 	1	Employee 38	Team 6	74.05199999999998		74.05199999999998	 	 	 	 	 	 	 
12944	100001096	2017-10-05	10	 	 	1	Employee 39	Team 6	78.617		78.617	 	 	 	 	 	 	 
12965	100001098	2017-07-28	7	 	 	1	Employee 37	Team 6	85.655		85.655	 	 	 	 	 	 	 
12978	100001098	2017-12-27	12	 	 	1	Employee 37	Team 6	97.34200000000001		75.166	 	 	 	 	 	 	 
13005	100001102	2017-10-27	10	 	 	1	Employee 37	Team 6	80.55		80.55	 	 	 	 	 	 	 
13022	100001103	2017-09-28	9	 	 	1	Employee 37	Team 6	89.368		89.368	 	 	 	 	 	 	 
13025	100001103	2017-10-27	10	 	 	1	Employee 37	Team 6	89.368		89.368	 	 	 	 	 	 	 
13040	100001105	2017-11-24	11	 	 	1	Employee 37	Team 6	87.596		76.456	 	 	 	 	 	 	 
13138	100001111	2017-10-05	10	 	 	1	Employee 39	Team 6	57.387		54.67	 	 	 	 	 	 	 
13176	100001113	2017-10-05	10	 	 	1	Employee 39	Team 6	45.647		47.419	 	 	 	 	 	 	 
13206	100001114	2017-10-05	10	 	 	1	Employee 39	Team 6	72.153		71.858	 	 	 	 	 	 	 
13242	100001116	2017-10-05	10	 	 	1	Employee 38	Team 6	67.067		67.067	 	 	 	 	 	 	 
13275	100001117	2017-10-05	10	 	 	1	Employee 38	Team 6	72.3		72.3	 	 	 	 	 	 	 
13406	100001129	2017-06-30	6	 	 	1	Employee 35	Team 6	73.133		58.055	 	 	 	 	 	 	 
13418	100001133	2017-07-27	7	 	 	1	Employee 37	Team 6	80.56		80.56	 	 	 	 	 	 	 
13454	100001141	2017-12-27	12	 	 	1	Employee 37	Team 6	80.274		68.08	 	 	 	 	 	 	 
13645	100001160	2017-10-05	10	 	 	1	Employee 38	Team 6	97.0		89.0	 	 	 	 	 	 	 
13900	100001193	2017-11-16	11	 	 	1	Employee 6	Team 8	70.882		67.595	 	 	 	 	 	 	 
14773	100001266	2017-05-09	5	 	 	1	Employee 8	Team 9	60.218999999999994		60.218999999999994	 	 	 	 	 	 	 
15713	100001344	2017-08-22	8	 	 	1	Employee 31	Team 10	72.487		60.016999999999996	 	 	 	 	 	 	 
15857	100001372	2017-11-30	12	 	 	1	Employee 2	Team 10	10.53		28.357	 	 	 	ok	 	ok	 
16302	100001408	2017-08-25	8	 	 	1	Employee 31	Team 10	87.86200000000002		87.86200000000002	 	 	 	 	 	 	 
17997	100001600	2017-07-27	7	 	 	1	Employee 25	Team 11	72.081		68.681	 	 	 	 	 	 	 
18198	100001645	2017-11-24	11	 	 	1	Employee 24	Team 11	76.096		55.105	 	 	 	 	 	 	 
18238	100001646	2017-11-24	11	 	 	1	Employee 24	Team 11	53.996		49.339	 	 	 	 	 	 	 
19028	100001750	2017-12-28	12	 	 	1	Employee 60	Team 7	78.95100000000002		79.566	 	 	 	 	 	 	 
19107	100001754	2017-12-27	12	 	 	1	Employee 60	Team 7	46.13800000000001		43.453	 	 	 	 	 	 	 
19168	100001756	2017-12-29	12	 	 	1	Employee 60	Team 7	69.99600000000001		70.328	 	 	 	 	 	 	 
19342	100001782	2017-12-29	12	 	 	1	Employee 60	Team 7	76.143		73.41199999999998	 	 	 	 	 	 	 
19418	100001789	2017-12-29	12	 	 	1	Employee 60	Team 7	70.505		68.90100000000001	 	 	 	 	 	 	 
19452	100001791	2017-12-27	12	 	 	1	Employee 58	Team 7	82.412		73.846	 	 	 	 	 	 	 
19453	100001791	2017-12-28	12	 	 	1	Employee 58	Team 7	85.81200000000003		73.846	 	 	 	 	 	 	 
19531	100001795	2017-12-29	12	 	 	1	Employee 57	Team 7	76.4		45.375	 	 	 	 	 	 	 
19595	100001797	2017-09-29	9	 	 	1	Employee 59	Team 7	63.403		25.366	 	 	 	 	 	 	 
19604	100001797	2017-11-24	11	 	 	1	Employee 59	Team 7	68.365		32.122	 	 	 	 	 	 	 
19711	100001800	2017-10-20	10	 	 	1	Employee 57	Team 7	76.811		72.533	 	 	 	 	 	 	 
19721	100001800	2017-12-14	12	 	 	1	Employee 57	Team 7	79.1		78.15	 	 	 	 	 	 	 
19833	100001803	2017-11-24	11	 	 	1	Employee 59	Team 7	63.385		51.145	 	 	 	 	 	 	 
19855	100001804	2017-08-09	8	 	 	1	Employee 57	Team 7	49.742		36.994	 	 	 	 	not ok	not ok	 
19903	100001810	2017-09-25	9	 	 	1	Employee 61	Team 7	70.221		49.04	 	 	 	 	 	 	 
19937	100001811	2017-09-26	9	 	 	1	Employee 61	Team 7	83.6		57.282	 	 	 	 	 	 	 
19999	100001827	2017-12-27	12	 	 	1	Employee 57	Team 7	78.332		56.137	 	 	 	 	 	 	 
20048	100001833	2017-08-11	8	 	 	1	Employee 59	Team 7	87.85799999999998		8.644	same day visit	 	 	 	 	same day visit	 
20057	100001833	2017-09-29	9	 	 	1	Employee 59	Team 7	88.26299999999998		55.86600000000001	 	 	 	 	 	 	 
20149	100001838	2017-12-28	12	 	 	1	Employee 33	Team 10	53.398999999999994		53.398999999999994	 	 	 	 	 	 	 
