XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
1286	100000244	2017-09-28	9	1	 	 	Employee 46	Team 4				 	 	 	 	 	 	 
1418	100000252	2017-07-03	7	1	 	 	Employee 45	Team 4				 	 	 	 	 	 	 
1456	100000253	2017-07-03	7	1	 	 	Employee 45	Team 4				 	 	 	 	 	 	 
1594	100000262	2017-07-28	7	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1663	100000269	2017-11-24	11	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1677	100000277	2017-07-04	7	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1679	100000277	2017-07-25	7	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1680	100000277	2017-08-01	8	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1681	100000277	2017-08-08	8	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1683	100000277	2017-08-22	8	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1684	100000277	2017-08-29	9	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1685	100000277	2017-09-05	9	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1686	100000277	2017-09-12	9	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1687	100000277	2017-09-19	9	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1688	100000277	2017-09-26	9	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1689	100000277	2017-10-03	10	1	 	 	Employee 39	Team 6				 	 	 	 	 	 	 
1740	100000282	2017-11-15	11	1	 	 	Employee 35	Team 6				 	 	 	 	 	 	 
1761	100000286	2017-07-03	7	1	 	 	Employee 38	Team 6				 	 	 	 	 	 	 
1864	100000298	2017-10-24	10	1	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
1896	100000299	2017-12-01	12	1	 	 	Employee 34	Team 6				 	 	 	 	 	 	 
1971	100000308	2017-05-11	5	1	 	 	Employee 45	Team 4				 	 	 	 	 	 	 
2013	100000310	2017-07-31	8	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2015	100000310	2017-08-14	8	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2017	100000310	2017-08-21	8	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2019	100000310	2017-09-04	9	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2020	100000310	2017-09-11	9	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2024	100000310	2017-10-02	10	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2025	100000310	2017-10-09	10	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2028	100000310	2017-10-30	11	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2029	100000310	2017-11-06	11	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2031	100000310	2017-11-13	11	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2032	100000310	2017-11-20	11	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2033	100000310	2017-11-27	12	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2034	100000310	2017-12-04	12	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2036	100000310	2017-12-18	12	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2037	100000310	2017-12-25	12	1	 	 	Employee 37	Team 6				 	 	 	 	 	 	 
2229	100000318	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2234	100000318	2017-05-30	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2237	100000318	2017-06-14	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2240	100000318	2017-07-03	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2269	100000320	2017-05-31	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2284	100000320	2017-09-14	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2307	100000322	2017-10-05	10	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2310	100000322	2017-11-03	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2311	100000322	2017-11-16	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2313	100000322	2017-12-14	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2315	100000327	2017-05-02	5	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2327	100000327	2017-09-14	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2344	100000328	2017-05-04	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2368	100000329	2017-05-31	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2369	100000329	2017-06-06	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2374	100000329	2017-07-04	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2385	100000329	2017-09-14	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2389	100000329	2017-10-10	10	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2394	100000329	2017-11-14	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2415	100000331	2017-05-15	5	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2417	100000331	2017-05-31	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2418	100000331	2017-06-12	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2421	100000331	2017-07-24	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2422	100000331	2017-08-07	8	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2423	100000331	2017-08-21	8	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2424	100000331	2017-09-04	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2426	100000331	2017-10-02	10	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2427	100000331	2017-10-16	10	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2428	100000331	2017-10-30	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2429	100000331	2017-11-13	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2430	100000331	2017-11-27	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2432	100000331	2017-12-25	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
2435	100000332	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2442	100000332	2017-06-14	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2445	100000332	2017-07-04	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2474	100000333	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2486	100000333	2017-07-27	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2511	100000334	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2518	100000334	2017-06-14	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2521	100000334	2017-07-04	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2577	100000337	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2589	100000337	2017-07-28	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2613	100000338	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2620	100000338	2017-06-14	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2623	100000338	2017-07-04	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
2774	100000343	2017-07-04	7	1	 	 	Employee 6	Team 8				 	 	 	 	 	 	 
2811	100000344	2017-07-04	7	1	 	 	Employee 6	Team 8				 	 	 	 	 	 	 
2822	100000345	2017-07-04	7	1	 	 	Employee 6	Team 8				 	 	 	 	 	 	 
2859	100000348	2017-07-04	7	1	 	 	Employee 6	Team 8				 	 	 	 	 	 	 
2896	100000349	2017-07-04	7	1	 	 	Employee 6	Team 8				 	 	 	 	 	 	 
3082	100000364	2017-06-08	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3085	100000364	2017-07-17	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3100	100000366	2017-06-06	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3102	100000366	2017-07-04	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3104	100000366	2017-08-01	8	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3108	100000366	2017-09-14	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3119	100000367	2017-07-28	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3155	100000371	2017-05-04	5	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3156	100000371	2017-05-18	5	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3158	100000371	2017-06-06	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3160	100000371	2017-06-29	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3162	100000371	2017-07-27	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3163	100000371	2017-08-10	8	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3164	100000371	2017-08-24	8	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3165	100000371	2017-09-07	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3167	100000371	2017-10-05	10	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3168	100000371	2017-10-19	10	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3170	100000371	2017-11-03	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3171	100000371	2017-11-16	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3173	100000371	2017-12-14	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3174	100000371	2017-12-28	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3177	100000373	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3184	100000373	2017-06-14	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3187	100000373	2017-07-04	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3220	100000376	2017-06-08	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3224	100000376	2017-08-17	8	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3240	100000377	2017-06-06	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3241	100000377	2017-06-08	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3247	100000377	2017-07-17	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3264	100000377	2017-11-03	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3279	100000378	2017-06-06	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3280	100000378	2017-06-08	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3286	100000378	2017-07-17	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3303	100000378	2017-11-03	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3315	100000381	2017-06-08	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3317	100000381	2017-07-20	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3359	100000384	2017-10-26	10	1	 	 	Employee 5	Team 8				 	 	 	 	 	 	 
3370	100000385	2017-05-09	5	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3374	100000385	2017-05-31	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3375	100000385	2017-06-06	6	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3380	100000385	2017-07-04	7	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3392	100000385	2017-09-14	9	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3399	100000385	2017-10-31	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3400	100000385	2017-11-07	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3401	100000385	2017-11-14	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3402	100000385	2017-11-21	11	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3404	100000385	2017-12-05	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3405	100000385	2017-12-12	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3406	100000385	2017-12-19	12	1	 	 	Employee 14	Team 8				 	 	 	 	 	 	 
3409	100000386	2017-05-04	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3411	100000386	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3452	100000387	2017-05-11	5	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3459	100000387	2017-06-14	6	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3462	100000387	2017-07-04	7	1	 	 	Employee 17	Team 8				 	 	 	 	 	 	 
3568	100000397	2017-07-03	7	1	 	 	Employee 7	Team 8				 	 	 	 	 	 	 
3644	100000399	2017-07-03	7	1	 	 	Employee 7	Team 8				 	 	 	 	 	 	 
3721	100000401	2017-07-04	7	1	 	 	Employee 7	Team 8				 	 	 	 	 	 	 
3842	100000415	2017-07-03	7	1	 	 	Employee 7	Team 8				 	 	 	 	 	 	 
3910	100000418	2017-07-03	7	1	 	 	Employee 10	Team 9				 	 	 	 	 	 	 
3978	100000423	2017-05-10	5	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
3982	100000423	2017-05-25	5	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
3990	100000423	2017-06-28	6	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
3991	100000423	2017-07-04	7	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
3999	100000423	2017-08-09	8	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4009	100000423	2017-10-17	10	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4010	100000423	2017-10-24	10	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4011	100000423	2017-10-31	11	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4022	100000426	2017-07-10	7	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4035	100000429	2017-07-03	7	1	 	 	Employee 10	Team 9				 	 	 	 	 	 	 
4075	100000430	2017-07-03	7	1	 	 	Employee 10	Team 9				 	 	 	 	 	 	 
4115	100000432	2017-07-03	7	1	 	 	Employee 10	Team 9				 	 	 	 	 	 	 
4116	100000433	2017-05-05	5	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4152	100000436	2017-05-11	5	1	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
4155	100000436	2017-06-12	6	1	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
4161	100000439	2017-05-04	5	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4168	100000439	2017-06-12	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4241	100000442	2017-08-29	9	1	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
4296	100000451	2017-08-31	9	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4297	100000451	2017-09-14	9	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4334	100000454	2017-07-04	7	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4338	100000457	2017-08-17	8	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4354	100000460	2017-09-19	9	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4355	100000460	2017-10-03	10	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4356	100000460	2017-10-17	10	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4357	100000460	2017-10-31	11	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4360	100000460	2017-12-12	12	1	 	 	Employee 9	Team 9				 	 	 	 	 	 	 
4411	100000464	2017-06-06	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4413	100000464	2017-06-08	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4414	100000464	2017-06-14	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4417	100000464	2017-06-28	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4423	100000465	2017-06-06	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4424	100000465	2017-06-07	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4425	100000465	2017-06-14	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4427	100000465	2017-06-28	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4432	100000465	2017-08-02	8	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4449	100000465	2017-11-29	12	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4459	100000466	2017-06-06	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4460	100000466	2017-06-07	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4461	100000466	2017-06-14	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4464	100000466	2017-06-28	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4469	100000466	2017-08-02	8	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4496	100000467	2017-06-06	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4497	100000467	2017-06-07	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4498	100000467	2017-06-14	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4501	100000467	2017-06-28	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4506	100000467	2017-08-02	8	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4537	100000468	2017-07-03	7	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4542	100000468	2017-08-02	8	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4624	100000471	2017-07-19	7	1	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
4632	100000471	2017-09-29	9	1	 	 	Employee 11	Team 9				 	 	 	 	 	 	 
4705	100000475	2017-08-02	8	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4738	100000476	2017-07-04	7	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4741	100000476	2017-07-20	7	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4747	100000476	2017-12-13	12	1	 	 	Employee 13	Team 9				 	 	 	 	 	 	 
4753	100000477	2017-06-06	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4754	100000477	2017-06-09	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4755	100000477	2017-06-16	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4757	100000477	2017-06-30	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4783	100000479	2017-07-11	7	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4820	100000484	2017-06-06	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4821	100000484	2017-06-09	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4823	100000484	2017-06-18	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4825	100000484	2017-06-30	6	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4838	100000484	2017-09-29	9	1	 	 	Employee 8	Team 9				 	 	 	 	 	 	 
4860	100000485	2017-07-10	7	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4874	100000485	2017-09-27	9	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4876	100000485	2017-10-03	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4878	100000485	2017-10-10	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4896	100000486	2017-07-27	7	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4897	100000486	2017-08-10	8	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4902	100000486	2017-10-06	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4904	100000486	2017-11-02	11	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4915	100000487	2017-07-04	7	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4929	100000487	2017-09-27	9	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4931	100000487	2017-10-03	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4933	100000487	2017-10-10	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
4958	100000489	2017-07-03	7	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
4972	100000489	2017-09-28	9	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
4974	100000489	2017-10-06	10	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5002	100000490	2017-09-29	9	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5004	100000490	2017-10-06	10	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5042	100000491	2017-09-28	9	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5044	100000491	2017-10-06	10	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5070	100000493	2017-09-27	9	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5072	100000493	2017-10-03	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5074	100000493	2017-10-10	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5114	100000496	2017-09-27	9	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5116	100000496	2017-10-03	10	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5118	100000496	2017-10-10	10	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5148	100000497	2017-10-04	10	1	 	 	Employee 4	Team 10				 	 	 	 	 	 	 
5160	100000498	2017-07-04	7	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5169	100000498	2017-10-04	10	1	 	 	Employee 31	Team 10				 	 	 	 	 	 	 
5176	100000500	2017-05-09	5	1	 	 	Employee 3	Team 10				 	 	 	 	 	 	 
